nation,lsoa,overall_local_score,income_score,employment_score,UK_IMD_S_score,original_decile,S_expanded_decile,UK_IMD_S_rank,UK_IMD_S_pop_decile,UK_IMD_S_pop_quintile
E,E01002189,5.666,4.8,2.7,6.016012265742673,10,9,39193.0,10,5
E,E01017924,4.846,4.1000000000000005,4.1000000000000005,6.0155834761998515,10,9,39194.0,10,5
E,E01000893,5.314,3.6999999999999997,3.3000000000000003,6.015358953483611,10,9,39195.0,10,5
E,E01000186,5.195,4.3999999999999995,3.5000000000000004,6.013771675570182,10,9,39196.0,10,5
E,E01023497,4.902,6.0,4.0,6.01350115011971,10,9,39197.0,10,5
E,E01030560,5.484,5.3,3.0,6.010755383835674,10,9,39198.0,10,5
E,E01007936,5.424,3.3000000000000003,3.1,6.009550892730838,10,9,39199.0,10,5
E,E01024722,5.304,4.1000000000000005,3.3000000000000003,6.007141910521165,10,9,39200.0,10,5
S,S01006773,6.005285753351675,3.0,2.0,6.005285753351675,9,9,39201.0,10,5
E,E01021738,5.067,4.3,3.6999999999999997,6.00478905899055,10,9,39202.0,10,5
E,E01032982,5.769,3.4000000000000004,2.5,6.004452274916189,10,9,39203.0,10,5
E,E01022697,5.123,3.3000000000000003,3.5999999999999996,6.002706732910409,10,9,39204.0,10,5
E,E01016278,6.526,0.8999999999999999,1.2,6.00121146046544,9,9,39205.0,10,5
E,E01017373,5.236,3.5999999999999996,3.4000000000000004,5.99936378504637,10,9,39206.0,10,5
S,S01013392,5.997665693382,2.0,3.0,5.997665693382,9,9,39207.0,10,5
E,E01022573,4.707,3.2,4.3,5.99756211236153,10,9,39208.5,10,5
E,E01031225,4.707,3.1,4.3,5.99756211236153,10,9,39208.5,10,5
E,E01031919,4.297,4.5,5.0,5.997347717590118,10,9,39210.0,10,5
E,E01032753,6.053,2.4,2.0,5.997327461700458,9,9,39211.0,10,5
E,E01030966,4.355,3.3000000000000003,4.9,5.996908800102467,10,9,39212.0,10,5
E,E01023885,5.584,2.7,2.8000000000000003,5.996730280120454,10,9,39213.0,10,5
E,E01004950,4.94,3.5000000000000004,3.9,5.996628146707165,10,9,39214.0,10,5
S,S01010251,5.995015866627244,4.0,3.0,5.995015866627244,9,9,39215.0,10,5
E,E01025802,4.527,3.8,4.6,5.993948639047019,10,9,39216.0,10,5
E,E01022972,5.229,4.3,3.4000000000000004,5.9936118549726585,10,9,39217.0,10,5
E,E01002920,5.052,3.9,3.6999999999999997,5.992463494546881,10,9,39218.0,10,5
E,E01007200,4.642,4.2,4.3999999999999995,5.99224909977547,10,9,39219.0,10,5
E,E01022181,5.168,3.3000000000000003,3.5000000000000004,5.991585659571577,10,9,39220.0,10,5
E,E01027555,5.285,4.0,3.3000000000000003,5.991529528892516,10,9,39221.0,10,5
E,E01032270,5.284,2.9000000000000004,3.3000000000000003,5.990707824596272,10,9,39222.0,10,5
E,E01013806,4.932,4.0,3.9,5.990054512337208,10,9,39223.0,10,5
S,S01012479,5.989638947356883,2.0,2.0,5.989638947356883,9,9,39224.0,10,5
E,E01003870,5.807,2.7,2.4,5.987579271503644,10,9,39225.0,10,5
E,E01031672,5.163,3.4000000000000004,3.5000000000000004,5.9874771380903535,10,9,39226.0,10,5
E,E01023370,4.636,5.3,4.3999999999999995,5.987318873998002,10,9,39227.0,10,5
E,E01028949,4.575,4.2,4.5,5.985292678596921,10,9,39228.0,10,5
S,S01008874,5.985241477298456,4.0,3.0,5.985241477298456,9,9,39229.0,10,5
E,E01016184,5.57,3.1,2.8000000000000003,5.98522641997303,10,9,39230.0,10,5
W,W01000840,1.6,5.0,4.0,5.984429066383916,10,9,39231.0,10,5
E,E01030986,5.569,1.7999999999999998,2.8000000000000003,5.984404715676785,10,9,39232.0,10,5
S,S01012551,5.98301411320496,4.0,4.0,5.98301411320496,9,9,39233.0,10,5
E,E01032611,6.211,2.1,1.7000000000000002,5.982863440497588,9,9,39234.0,10,5
E,E01031754,4.804,5.4,4.1000000000000005,5.9810718957575775,10,9,39235.0,10,5
S,S01007218,5.980953462951533,3.0,3.0,5.980953462951533,9,9,39236.0,10,5
E,E01027324,4.745,3.5999999999999996,4.2,5.980689108948985,10,9,39237.0,10,5
E,E01016243,5.33,3.8,3.2,5.980408455553684,10,9,39238.0,10,5
S,S01008576,5.979375410784612,4.0,4.0,5.979375410784612,9,9,39239.0,10,5
S,S01008690,5.978032022815023,4.0,3.0,5.978032022815023,9,9,39240.0,10,5
E,E01000208,6.612,2.8000000000000003,1.0,5.975682496602796,9,9,39241.0,10,5
E,E01031110,4.68,4.3,4.3,5.975376096362925,10,9,39242.0,10,5
S,S01012028,5.974042388581334,2.0,2.0,5.974042388581334,9,9,39243.0,10,5
E,E01028622,5.322,4.2,3.2,5.973834821183726,10,9,39244.0,10,5
S,S01010407,5.973747392931824,4.0,2.0,5.973747392931824,9,9,39245.0,10,5
E,E01018202,5.556,3.0,2.8000000000000003,5.973722559825605,10,9,39246.0,10,5
S,S01012204,5.9730344703219655,2.0,2.0,5.9730344703219655,9,9,39247.0,10,5
E,E01031972,5.261,4.9,3.3000000000000003,5.9718086257826455,10,9,39248.0,10,5
S,S01009593,5.971787215554137,1.0,2.0,5.971787215554137,9,9,39249.0,10,5
E,E01000353,5.202,4.6,3.4000000000000004,5.971425838974053,10,9,39250.0,10,5
E,E01031737,4.967,4.6,3.8,5.970716396035929,10,9,39251.0,10,5
E,E01031797,4.791,3.5000000000000004,4.1000000000000005,5.970389739906397,10,9,39252.0,10,5
E,E01028764,4.498,4.5,4.6,5.970119214455925,10,9,39253.0,10,5
E,E01017746,5.198,3.5000000000000004,3.4000000000000004,5.968139021789075,10,9,39254.0,10,5
E,E01013527,5.783,2.0,2.4,5.967858368393773,10,9,39255.0,10,5
E,E01025906,5.488,3.9,2.9000000000000004,5.965944434350813,10,9,39256.0,10,5
S,S01011772,5.965285780357307,2.0,2.0,5.965285780357307,9,9,39257.0,10,5
E,E01014617,5.37,2.4,3.1,5.965178860733628,10,9,39258.0,10,5
E,E01015434,5.194,2.6,3.4000000000000004,5.964852204604096,10,9,39259.0,10,5
E,E01009470,5.369,2.4,3.1,5.964357156437384,10,9,39260.0,10,5
S,S01006985,5.964247435344398,4.0,4.0,5.964247435344398,9,9,39261.0,10,5
E,E01011452,5.719,2.3,2.5,5.963367060103957,10,9,39262.0,10,5
E,E01012223,4.839,4.1000000000000005,4.0,5.961733779456299,10,9,39263.0,10,5
S,S01011990,5.961619701079566,3.0,3.0,5.961619701079566,9,9,39264.0,10,5
E,E01032707,5.364,3.2,3.1,5.9602486349561605,10,9,39265.0,10,5
E,E01000463,5.128,3.5000000000000004,3.5000000000000004,5.958717487721792,10,9,39266.0,10,5
E,E01018015,5.184,4.0,3.4000000000000004,5.95663516164165,10,9,39267.0,10,5
E,E01023483,4.715,4.5,4.2,5.956037980061646,10,9,39268.0,10,5
E,E01016411,4.832,2.5,4.0,5.955981849382585,10,9,39269.0,10,5
E,E01001101,5.124,2.6,3.5000000000000004,5.955430670536813,10,9,39270.0,10,5
E,E01002951,5.416,5.6000000000000005,3.0,5.95487949169104,10,9,39271.0,10,5
E,E01027606,4.069,3.8,5.3,5.954292438055865,10,9,39272.0,10,5
E,E01010648,5.064,3.0,3.5999999999999996,5.954226179431975,10,9,39273.0,10,5
E,E01017861,4.419,3.1,4.7,5.953302341722441,10,9,39274.0,10,5
E,E01028425,6.116,3.3000000000000003,1.7999999999999998,5.952899299024188,9,9,39275.0,10,5
S,S01012019,5.952883078068659,3.0,4.0,5.952883078068659,9,9,39276.0,10,5
E,E01017697,4.594,4.0,4.3999999999999995,5.952807293555728,10,9,39277.0,10,5
E,E01024449,5.589,3.1,2.7,5.9527410349318375,10,9,39278.0,10,5
E,E01011696,4.885,3.1,3.9,5.951434410413709,10,9,39279.0,10,5
E,E01019793,4.475,2.7,4.6,5.951220015642299,10,9,39280.0,10,5
S,S01010616,5.949130906641067,3.0,3.0,5.949130906641067,9,9,39281.0,10,5
E,E01028747,6.404,2.4,1.3,5.949061302993436,9,9,39282.0,10,5
S,S01008087,5.948586089056652,3.0,3.0,5.948586089056652,9,9,39283.0,10,5
S,S01008401,5.947999215130136,5.0,3.0,5.947999215130136,9,9,39284.0,10,5
S,S01008945,5.947835568630342,2.0,2.0,5.947835568630342,9,9,39285.0,10,5
E,E01027730,4.822,4.0,4.0,5.94776480642014,10,9,39286.0,10,5
E,E01006347,4.763,3.8,4.1000000000000005,5.947382019611547,10,9,39287.0,10,5
E,E01021026,5.641,3.8,2.6,5.947371891666717,10,9,39288.0,10,5
E,E01021747,5.348,3.4000000000000004,3.1,5.947101366216247,10,9,39289.0,10,5
E,E01019610,4.821,3.5000000000000004,4.0,5.946943102123894,10,9,39290.0,10,5
E,E01031486,5.699,2.9000000000000004,2.5,5.946932974179065,10,9,39291.0,10,5
E,E01024835,5.172,4.1000000000000005,3.4000000000000004,5.946774710086714,10,9,39292.0,10,5
S,S01010818,5.943583094530336,5.0,4.0,5.943583094530336,9,9,39293.0,10,5
E,E01025255,5.168,4.5,3.4000000000000004,5.943487892901736,10,9,39294.0,10,5
E,E01013091,4.114,5.3,5.2,5.943171364717033,10,9,39295.0,10,5
E,E01028668,5.46,2.6,2.9000000000000004,5.942936714055963,10,9,39296.0,10,5
E,E01027492,4.699,3.6999999999999997,4.2,5.942890711321732,10,9,39297.0,10,5
E,E01018007,5.576,1.4000000000000001,2.7,5.9420588790806566,10,9,39298.0,10,5
S,S01011553,5.941105805016406,2.0,2.0,5.941105805016406,9,9,39299.0,10,5
S,S01009112,5.940443934616583,2.0,3.0,5.940443934616583,9,9,39300.0,10,5
E,E01025665,4.988,4.0,3.6999999999999997,5.939874419587225,10,9,39301.0,10,5
S,S01012094,5.939805759802503,3.0,2.0,5.939805759802503,9,9,39302.0,10,5
E,E01023024,5.573,3.5000000000000004,2.7,5.939593766191924,10,9,39303.0,10,5
E,E01023355,5.748,4.3999999999999995,2.4,5.939098718025211,10,9,39304.0,10,5
E,E01031425,5.102,3.8,3.5000000000000004,5.937353176019432,10,9,39305.0,10,5
E,E01032850,5.452,2.5,2.9000000000000004,5.936363079686005,10,9,39306.0,10,5
S,S01011725,5.934477949070473,1.0,2.0,5.934477949070473,9,9,39307.0,10,5
S,S01010579,5.931395256545525,4.0,4.0,5.931395256545525,9,9,39308.0,10,5
E,E01028460,5.27,3.2,3.2,5.931106197779006,10,9,39309.0,10,5
E,E01012339,4.39,3.9,4.7,5.929472917131347,10,9,39310.0,10,5
E,E01018562,5.15,2.1,3.4000000000000004,5.928697215569333,10,9,39311.0,10,5
S,S01011332,5.928429058275637,4.0,4.0,5.928429058275637,9,9,39312.0,10,5
E,E01007864,6.73,1.0999999999999999,0.7000000000000001,5.928350303550141,9,9,39313.0,10,5
E,E01022585,5.616,3.3000000000000003,2.6,5.9268292842606005,10,9,39314.0,10,5
E,E01025103,5.027,2.5,3.5999999999999996,5.923823120470924,10,9,39315.0,10,5
E,E01016651,4.79,3.9,4.0,5.921470268940312,10,9,39316.0,10,5
S,S01006595,5.921376622394532,4.0,3.0,5.921376622394532,9,9,39317.0,10,5
E,E01007186,4.38,4.1000000000000005,4.7,5.9212558741689,10,9,39318.0,10,5
E,E01005046,4.497,3.5999999999999996,4.5,5.92119974348984,10,9,39319.0,10,5
S,S01012800,5.920230776082271,4.0,3.0,5.920230776082271,9,9,39320.0,10,5
S,S01009745,5.919630862324868,2.0,4.0,5.919630862324868,9,9,39321.0,10,5
E,E01030561,5.314,4.0,3.1,5.91916342014393,10,9,39322.0,10,5
S,S01008418,5.918881814716614,2.0,2.0,5.918881814716614,9,9,39323.0,10,5
E,E01026307,4.377,3.6999999999999997,4.7,5.9187907612801665,10,9,39324.0,10,5
E,E01016575,5.372,3.9,3.0,5.918724502656277,10,9,39325.0,10,5
E,E01017534,4.669,4.2,4.2,5.918239582434394,10,9,39326.0,10,5
E,E01000827,5.195,5.0,3.3000000000000003,5.917576142230501,10,9,39327.0,10,5
S,S01012184,5.916986220945677,4.0,1.0,5.916986220945677,9,9,39328.0,10,5
E,E01029663,4.841,4.1000000000000005,3.9,5.915279421378947,10,9,39329.0,10,5
S,S01006849,5.9147855469981065,2.0,3.0,5.9147855469981065,9,9,39330.0,10,5
E,E01030475,5.308,1.4000000000000001,3.1,5.914233194366461,10,9,39331.0,10,5
E,E01007262,4.956,3.0,3.6999999999999997,5.913579882107397,10,9,39332.0,10,5
S,S01006986,5.913350806217355,5.0,3.0,5.913350806217355,9,9,39333.0,10,5
E,E01024755,5.54,2.5,2.7,5.91247752441585,10,9,39334.0,10,5
E,E01017401,4.893,3.9,3.8,5.909910278113826,10,9,39335.0,10,5
E,E01022857,5.888,3.5999999999999996,2.1,5.909844019489936,10,9,39336.0,10,5
E,E01028091,4.834,3.5000000000000004,3.9,5.909527491305234,10,9,39337.0,10,5
S,S01011379,5.909426823874632,2.0,3.0,5.909426823874632,9,9,39338.0,10,5
E,E01013556,4.891,3.1,3.8,5.908266869521338,10,9,39339.0,10,5
E,E01005808,4.598,3.1,4.3,5.907996344070866,10,9,39340.0,10,5
S,S01006737,5.907817347909982,2.0,3.0,5.907817347909982,9,9,39341.0,10,5
E,E01031948,5.065,4.2,3.5000000000000004,5.906950117058381,10,9,39342.0,10,5
E,E01026836,5.65,2.4,2.5,5.9066694636630785,10,9,39343.0,10,5
E,E01006147,5.298,3.2,3.1,5.906016151404015,10,9,39344.0,10,5
W,W01000285,2.3,4.0,3.0,5.905747056553199,10,9,39346.0,10,5
W,W01001112,2.3,6.0,3.0,5.905747056553199,10,9,39346.0,10,5
W,W01000525,2.3,3.0,3.0,5.905747056553199,10,9,39346.0,10,5
S,S01011782,5.9046127653019465,2.0,3.0,5.9046127653019465,9,9,39348.0,10,5
E,E01026186,4.418,4.1000000000000005,4.6,5.904382870756355,10,9,39349.0,10,5
S,S01008612,5.903196097556321,4.0,3.0,5.903196097556321,9,9,39350.0,10,5
E,E01025624,5.234,3.8,3.2,5.9015248431142,10,9,39351.0,10,5
E,E01025904,4.882,2.7,3.8,5.900871530855135,10,9,39352.0,10,5
E,E01003868,5.583,3.2,2.6,5.899713042484529,10,9,39353.0,10,5
E,E01027638,4.82,5.3,3.9,5.89802363115781,10,9,39354.0,10,5
S,S01008231,5.897663207956938,3.0,2.0,5.897663207956938,9,9,39355.0,10,5
E,E01015342,4.819,4.2,3.9,5.897201926861564,10,9,39356.0,10,5
S,S01013447,5.8971556726871,3.0,3.0,5.8971556726871,9,9,39357.0,10,5
E,E01013068,3.94,3.9,5.4,5.89639035051015,10,9,39358.0,10,5
E,E01032393,4.349,5.4,4.7,5.895783040985318,10,9,39359.0,10,5
E,E01025426,5.227,3.5999999999999996,3.2,5.895772913040488,10,9,39360.0,10,5
E,E01025729,5.285,3.3000000000000003,3.1,5.895333995552836,10,9,39361.0,10,5
E,E01019413,4.931,3.2,3.6999999999999997,5.893037274701282,10,9,39362.0,10,5
E,E01028719,4.813,3.6999999999999997,3.9,5.892271701084097,10,9,39363.5,10,5
E,E01016608,4.813,7.199999999999999,3.9,5.892271701084097,10,9,39363.5,10,5
S,S01010941,5.891546218854251,2.0,2.0,5.891546218854251,9,9,39365.0,10,5
E,E01003748,4.929,3.1,3.6999999999999997,5.891393866108793,10,9,39366.0,10,5
E,E01026233,4.87,4.3999999999999995,3.8,5.8910110793002,10,9,39367.0,10,5
E,E01026572,4.987,3.6999999999999997,3.5999999999999996,5.89095494862114,10,9,39368.0,10,5
S,S01009668,5.8906128245654,3.0,3.0,5.8906128245654,9,9,39369.0,10,5
S,S01009966,5.889552951665179,2.0,4.0,5.889552951665179,9,9,39370.0,10,5
E,E01030495,5.863,3.4000000000000004,2.1,5.889301412083821,10,9,39371.0,10,5
E,E01008557,4.926,2.7,3.6999999999999997,5.888928753220059,10,9,39372.0,10,5
E,E01024832,5.393,4.0,2.9000000000000004,5.887882526207573,10,9,39373.0,10,5
E,E01030790,5.333,5.2,3.0,5.886678035102737,10,9,39374.0,10,5
S,S01012036,5.8864766130360815,2.0,3.0,5.8864766130360815,9,9,39375.0,10,5
E,E01027992,4.513,3.0,4.3999999999999995,5.886249245559914,10,9,39376.0,10,5
S,S01009202,5.886099210004444,2.0,1.0,5.886099210004444,9,9,39377.0,10,5
E,E01002286,5.332,2.9000000000000004,3.0,5.885856330806492,10,9,39378.0,10,5
E,E01014853,4.393,6.0,4.6,5.8838402633502405,10,9,39379.0,10,5
S,S01008544,5.883416075751338,2.0,1.0,5.883416075751338,9,9,39380.0,10,5
E,E01019828,3.863,3.1,5.5,5.881216886369154,10,9,39381.0,10,5
E,E01014789,6.087,1.4000000000000001,1.7000000000000002,5.880972107763253,9,9,39382.0,10,5
E,E01029254,4.565,3.1,4.3,5.880880102294794,10,9,39383.0,10,5
E,E01022534,4.798,4.2,3.9,5.879946136640428,10,9,39384.0,10,5
S,S01012331,5.877561030538556,2.0,2.0,5.877561030538556,9,9,39385.0,10,5
E,E01014999,4.678,2.3,4.1000000000000005,5.877537154430755,10,9,39386.0,10,5
E,E01016208,5.144,5.0,3.3000000000000003,5.875669223122024,10,9,39387.0,10,5
E,E01030427,5.61,1.7000000000000002,2.5,5.873801291813294,10,9,39388.0,10,5
E,E01023516,5.2,3.2,3.2,5.873586897041883,10,9,39389.0,10,5
S,S01012947,5.873226693711681,1.0,2.0,5.873226693711681,9,9,39390.0,10,5
S,S01008050,5.872422551425587,2.0,2.0,5.872422551425587,9,9,39391.0,10,5
S,S01006990,5.872377210441602,4.0,2.0,5.872377210441602,9,9,39392.0,10,5
E,E01019909,4.667,4.1000000000000005,4.1000000000000005,5.868498407172064,10,9,39393.0,10,5
E,E01031155,5.018,3.4000000000000004,3.5000000000000004,5.868330015134884,10,9,39394.0,10,5
E,E01000771,5.485,2.0,2.7,5.867283788122396,10,9,39395.0,10,5
E,E01022705,3.843,2.5,5.5,5.864782800444261,10,9,39396.0,10,5
E,E01018705,4.836,4.3,3.8,5.863073133227884,10,9,39397.0,10,5
E,E01017917,5.303,4.0,3.0,5.862026906215397,10,9,39398.0,10,5
E,E01027697,4.542,4.0,4.3,5.861980903481166,10,9,39399.0,10,5
E,E01016648,5.478,2.5,2.7,5.861531858048684,10,9,39400.0,10,5
E,E01010207,4.773,3.4000000000000004,3.9,5.859403529234312,10,9,39401.5,10,5
E,E01030430,4.773,4.2,3.9,5.859403529234312,10,9,39401.5,10,5
E,E01021615,4.948,5.3,3.5999999999999996,5.8589084810675995,10,9,39403.0,10,5
E,E01013064,5.123,2.1,3.3000000000000003,5.858413432900887,10,9,39404.0,10,5
S,S01007248,5.858412322127552,2.0,2.0,5.858412322127552,9,9,39405.0,10,5
E,E01000838,5.005,2.1,3.5000000000000004,5.857647859283704,10,9,39406.0,10,5
S,S01012485,5.857096789406327,4.0,3.0,5.857096789406327,9,9,39407.0,10,5
S,S01012886,5.857030183688301,3.0,4.0,5.857030183688301,9,9,39408.0,10,5
E,E01013803,4.242,5.6000000000000005,4.8,5.855958447956984,10,9,39409.0,10,5
E,E01006193,5.237,5.0,3.1,5.855892189333093,10,9,39410.0,10,5
S,S01013341,5.855646858100344,2.0,3.0,5.855646858100344,9,9,39411.0,10,5
E,E01028403,4.241,4.2,4.8,5.855136743660738,10,9,39412.0,10,5
E,E01002434,5.524,3.0,2.6,5.851232489006096,10,9,39413.0,10,5
E,E01031949,4.938,4.2,3.5999999999999996,5.850691438105153,10,9,39414.0,10,5
E,E01024151,4.644,3.2,4.1000000000000005,5.849599208358438,10,9,39415.0,10,5
S,S01006525,5.848606084168278,3.0,4.0,5.848606084168278,9,9,39416.0,10,5
E,E01019238,5.228,3.8,3.1,5.8484968506668915,10,9,39417.0,10,5
E,E01014168,4.818,4.1000000000000005,3.8,5.84828245589548,10,9,39418.0,10,5
S,S01009918,5.848237601146864,5.0,4.0,5.848237601146864,9,9,39419.0,10,5
E,E01033532,5.695,5.1,2.3,5.847450623654405,10,9,39420.0,10,5
E,E01032145,4.992,3.0,3.5000000000000004,5.846965703432524,10,9,39421.0,10,5
S,S01006942,5.846696584964906,2.0,3.0,5.846696584964906,9,9,39422.0,10,5
E,E01014711,4.699,2.6,4.0,5.846695177982051,10,9,39423.0,10,5
E,E01000897,5.398,3.0,2.8000000000000003,5.843893281018954,10,9,39424.0,10,5
E,E01026709,4.754,2.8000000000000003,3.9,5.843791147605664,10,9,39425.0,10,5
E,E01017146,5.749,2.4,2.1999999999999997,5.8437248889817734,10,9,39426.0,10,5
E,E01024153,4.988,3.9,3.5000000000000004,5.843678886247545,10,9,39427.0,10,5
S,S01013270,5.843592046221771,3.0,2.0,5.843592046221771,9,9,39428.0,10,5
E,E01014992,4.578,2.1999999999999997,4.2,5.843464491476134,10,9,39429.0,10,5
E,E01026357,4.987,4.9,3.5000000000000004,5.842857181951301,10,9,39430.0,10,5
S,S01008363,5.842365176010324,4.0,4.0,5.842365176010324,9,9,39431.0,10,5
E,E01021543,5.279,4.9,3.0,5.842306003105527,10,9,39432.0,10,5
E,E01028763,4.869,4.2,3.6999999999999997,5.842091608334115,10,9,39433.0,10,5
E,E01016257,5.747,2.4,2.1999999999999997,5.842081480389284,10,9,39434.0,10,5
E,E01006203,4.458,2.7,4.3999999999999995,5.841055509266459,10,9,39435.0,10,5
E,E01022571,5.804,2.9000000000000004,2.1,5.840820858605388,10,9,39436.0,10,5
E,E01024853,5.043,3.8,3.4000000000000004,5.8407748558711585,10,9,39437.0,10,5
E,E01014067,5.1,3.6999999999999997,3.3000000000000003,5.839514234087261,10,9,39438.0,10,5
S,S01009475,5.838796036520419,3.0,1.0,5.838796036520419,9,9,39439.0,10,5
E,E01028596,4.923,3.6999999999999997,3.5999999999999996,5.838365873661484,10,9,39440.0,10,5
S,S01013105,5.83829512474638,3.0,4.0,5.83829512474638,9,9,39441.0,10,5
E,E01031820,4.279,3.0,4.7,5.838263740248194,10,9,39442.0,10,5
E,E01022465,5.508,3.9,2.6,5.838085220266182,10,9,39443.0,10,5
E,E01028594,5.566,3.8,2.5,5.83764630277853,10,9,39444.0,10,5
S,S01010258,5.836618587257664,0.0,0.0,5.836618587257664,9,9,39445.0,10,5
E,E01017607,5.915,2.9000000000000004,1.9,5.83583450214886,9,9,39446.0,10,5
W,W01001197,2.2,3.0,3.0,5.8353805910703365,10,9,39448.5,10,5
W,W01001427,2.2,4.0,3.0,5.8353805910703365,10,9,39448.5,10,5
W,W01000321,2.2,5.0,3.0,5.8353805910703365,10,9,39448.5,10,5
W,W01000860,2.2,3.0,3.0,5.8353805910703365,10,9,39448.5,10,5
E,E01005815,4.624,3.5999999999999996,4.1000000000000005,5.833165122433545,10,9,39451.0,10,5
E,E01018118,5.266,3.6999999999999997,3.0,5.831623847254346,10,9,39452.0,10,5
S,S01007996,5.831462653187713,2.0,2.0,5.831462653187713,9,9,39453.0,10,5
E,E01000896,5.734,2.4,2.1999999999999997,5.831399324538105,10,9,39454.0,10,5
E,E01002967,5.324,3.5999999999999996,2.9000000000000004,5.831184929766694,10,9,39455.0,10,5
S,S01007684,5.831036563661707,1.0,3.0,5.831036563661707,9,9,39456.0,10,5
E,E01003899,5.147,3.8,3.2,5.830036569340917,10,9,39457.0,10,5
S,S01006909,5.829366537598385,3.0,1.0,5.829366537598385,9,9,39458.0,10,5
W,W01001730,3.0,4.0,2.0,5.827065046722482,10,9,39459.0,10,5
E,E01031313,4.558,3.4000000000000004,4.2,5.82703040555124,10,9,39460.0,10,5
S,S01013049,5.825644705110332,3.0,4.0,5.825644705110332,9,9,39461.0,10,5
E,E01023379,4.672,3.9,4.0,5.824509161983446,10,9,39462.0,10,5
E,E01021067,5.14,3.9,3.2,5.824284639267205,10,9,39463.0,10,5
E,E01004692,6.602,0.8,0.7000000000000001,5.8231721536308285,9,9,39464.0,10,5
E,E01027786,4.963,4.3999999999999995,3.5000000000000004,5.82313627884143,10,9,39465.0,10,5
S,S01007010,5.822042205999584,5.0,3.0,5.822042205999584,9,9,39466.0,10,5
E,E01008355,5.02,5.2,3.4000000000000004,5.821875657057531,10,9,39467.0,10,5
E,E01014911,4.259,3.3000000000000003,4.7,5.821829654323302,10,9,39468.0,10,5
S,S01007146,5.820737751852995,5.0,2.0,5.820737751852995,9,9,39469.0,10,5
E,E01004901,4.315,3.3000000000000003,4.6,5.819747328243159,10,9,39470.0,10,5
E,E01017560,4.487,3.5000000000000004,4.3,5.816787167187713,10,9,39471.0,10,5
E,E01010947,4.896,2.8000000000000003,3.5999999999999996,5.816179857662879,10,9,39472.0,10,5
E,E01014930,4.603,4.9,4.1000000000000005,5.815909332212408,10,9,39473.0,10,5
S,S01008033,5.814777774792645,2.0,2.0,5.814777774792645,9,9,39474.0,10,5
E,E01002938,4.776,3.9,3.8,5.813770875453205,10,9,39475.0,10,5
E,E01021238,6.004,1.7000000000000002,1.7000000000000002,5.81277065117495,9,9,39476.0,10,5
E,E01025783,4.773,3.9,3.8,5.811305762564471,10,9,39477.0,10,5
S,S01009512,5.811245132785673,5.0,3.0,5.811245132785673,9,9,39478.0,10,5
S,S01010864,5.810520583193011,3.0,4.0,5.810520583193011,9,9,39479.0,10,5
E,E01020719,4.011,3.1,5.1,5.810438055533996,10,9,39480.0,10,5
E,E01008579,4.479,3.5000000000000004,4.3,5.810213532817756,10,9,39481.0,10,5
E,E01023749,5.824,2.4,2.0,5.809157177860439,10,9,39482.0,10,5
E,E01028385,4.184,5.0,4.8,5.808299598774795,10,9,39483.0,10,5
E,E01022461,5.413,3.3000000000000003,2.7,5.808121078792784,10,9,39484.0,10,5
E,E01000878,5.647,4.7,2.3,5.808008817434663,10,9,39485.0,10,5
E,E01027464,5.528,4.1000000000000005,2.5,5.806421539521234,10,9,39486.0,10,5
E,E01003851,5.879,1.9,1.9,5.806253147484053,10,9,39487.0,10,5
E,E01031879,6.228,2.5,1.3,5.804441346854382,9,9,39488.0,10,5
S,S01009098,5.804121060426781,2.0,2.0,5.804121060426781,9,9,39489.0,10,5
E,E01012517,4.647,3.3000000000000003,4.0,5.803966554577331,10,9,39490.0,10,5
S,S01012689,5.803799777782079,5.0,3.0,5.803799777782079,9,9,39491.0,10,5
E,E01021162,5.405,2.1999999999999997,2.7,5.801547444422827,10,9,39492.0,10,5
S,S01008073,5.801258374628694,1.0,2.0,5.801258374628694,9,9,39493.0,10,5
E,E01026395,4.526,6.0,4.2,5.800735868071412,10,9,39494.0,10,5
E,E01030620,5.111,5.2,3.2,5.800455214676111,10,9,39495.0,10,5
E,E01029908,5.519,2.0,2.5,5.799026200855033,10,9,39496.0,10,5
E,E01028710,4.875,4.3,3.5999999999999996,5.7989240674417415,10,9,39497.0,10,5
S,S01010364,5.79891569468388,3.0,3.0,5.79891569468388,9,9,39498.0,10,5
S,S01007777,5.798721162563589,2.0,2.0,5.798721162563589,9,9,39499.0,10,5
E,E01003358,5.46,3.4000000000000004,2.6,5.79864341404644,10,9,39500.0,10,5
E,E01023881,5.225,4.8,3.0,5.797933971108317,10,9,39501.0,10,5
S,S01008062,5.797766738707245,3.0,3.0,5.797766738707245,9,9,39502.0,10,5
E,E01013544,5.223,3.1,3.0,5.796290562515828,10,9,39503.0,10,5
E,E01028669,5.221,3.9,3.0,5.794647153923338,10,9,39504.0,10,5
S,S01011255,5.793589267699226,2.0,3.0,5.793589267699226,9,9,39505.0,10,5
S,S01011333,5.7922852479166735,3.0,3.0,5.7922852479166735,9,9,39506.0,10,5
E,E01030682,5.218,3.5000000000000004,3.0,5.7921820410346045,10,9,39507.0,10,5
E,E01005741,5.569,2.1999999999999997,2.4,5.792013648997423,10,9,39508.0,10,5
E,E01026413,4.047,3.9,5.0,5.791921643528963,10,9,39509.0,10,5
E,E01016539,5.215,2.6,3.0,5.789716928145871,10,9,39510.0,10,5
