nation,lsoa,overall_local_score,income_score,employment_score,UK_IMD_W_score,original_decile,W_expanded_decile,UK_IMD_W_rank,UK_IMD_W_pop_decile,UK_IMD_W_pop_quintile
E,E01008565,20.001,11.799999999999999,9.0,18.631745395951782,5,5,18812.0,5,3
E,E01009281,20.044,11.1,9.4,18.63064465021856,5,5,18813.0,5,3
E,E01017015,19.845,9.4,7.6,18.629175381834322,5,5,18814.0,5,3
E,E01008233,19.888,6.9,8.0,18.628074636101104,5,5,18815.0,5,3
E,E01029313,19.986,9.8,8.9,18.627057645515837,5,5,18816.0,5,3
E,E01023792,19.975,12.5,8.799999999999999,18.627040894486246,5,5,18817.0,5,3
E,E01022009,20.128,11.200000000000001,10.2,18.62610765904893,5,5,18818.0,5,3
N,95GG38S1,4.504660586641129,10.3,9.9,18.625746199099833,10,5,18819.0,5,3
E,E01000316,19.874,13.8,7.9,18.624554635516745,5,5,18820.0,5,3
E,E01008058,20.247,9.9,11.3,18.623956420671256,5,5,18821.0,5,3
E,E01005455,19.947,11.0,8.6,18.620000893317528,5,5,18822.0,5,3
E,E01006427,20.176,12.3,10.7,18.61801716523576,5,5,18823.0,5,3
E,E01032238,19.956,9.700000000000001,8.7,18.61768214464394,5,5,18824.0,5,3
E,E01009283,19.934,10.5,8.5,18.617648642584758,5,5,18825.0,5,3
E,E01008975,19.943,8.799999999999999,8.6,18.615329893911174,5,5,18826.0,5,3
E,E01017159,19.503,6.4,4.6,18.61465985272752,5,5,18827.0,5,3
E,E01026279,20.271,14.2,11.600000000000001,18.61349692509573,5,5,18828.0,5,3
E,E01015723,19.831,9.4,7.6,18.612826883912078,5,5,18829.0,5,3
E,E01026718,19.984,8.5,9.0,18.61189364847477,5,5,18830.0,5,3
E,E01026679,19.84,8.1,7.7,18.610508135238494,5,5,18831.0,5,3
E,E01029163,19.663,6.0,6.1,18.60907236891344,5,5,18832.0,5,3
S,S01010943,21.95009938578271,14.0,11.0,18.60659449043639,4,5,18833.0,5,3
E,E01030281,20.099,13.0,10.100000000000001,18.605071410690734,5,5,18834.0,5,3
E,E01029165,19.615,6.9,5.7,18.604334365388716,5,5,18835.0,5,3
S,S01009068,20.805930175104525,12.0,9.0,18.604214558113267,5,5,18836.0,5,3
E,E01016215,19.856,13.8,7.9,18.603535138188143,5,5,18837.0,5,3
E,E01032134,19.943,7.3,8.7,18.602501396573285,5,5,18838.0,5,3
E,E01024495,20.063,11.899999999999999,9.8,18.601517908047196,5,5,18839.0,5,3
E,E01010418,19.952,10.5,8.799999999999999,18.600182647899697,5,5,18840.0,5,3
W,W01001389,18.6,15.0,11.0,18.6,5,5,18843.5,5,3
W,W01000233,18.6,19.0,11.0,18.6,5,5,18843.5,5,3
W,W01001786,18.6,15.0,8.0,18.6,5,5,18843.5,5,3
W,W01001917,18.6,13.0,11.0,18.6,5,5,18843.5,5,3
W,W01001412,18.6,15.0,12.0,18.6,5,5,18843.5,5,3
W,W01000259,18.6,19.0,9.0,18.6,5,5,18843.5,5,3
E,E01020848,20.114,14.499999999999998,10.299999999999999,18.596930663788797,5,5,18847.0,5,3
E,E01030030,19.957,13.4,8.9,18.593192899819755,5,5,18848.0,5,3
E,E01002894,19.923,9.5,8.6,18.59197489687939,5,5,18849.0,5,3
E,E01009527,19.988,9.1,9.2,18.590907653205345,5,5,18850.0,5,3
E,E01021429,20.152,15.9,10.7,18.589991168797624,5,5,18851.0,5,3
E,E01002546,19.602,10.100000000000001,5.7,18.58915361731806,5,5,18852.0,5,3
S,S01009545,20.79294000293339,15.0,9.0,18.58575381536884,5,5,18853.0,5,3
E,E01005711,20.016,9.700000000000001,9.5,18.585119157036175,5,5,18854.0,5,3
E,E01014518,19.818,11.799999999999999,7.7,18.584817638503534,5,5,18855.0,5,3
S,S01007308,18.50695428672192,8.0,5.0,18.58433745409279,5,5,18856.0,5,3
S,S01012422,20.22017055081998,9.0,8.0,18.58359059188987,5,5,18857.0,5,3
E,E01010554,20.091,12.0,10.2,18.582900914540133,5,5,18858.0,5,3
E,E01020650,20.166,14.299999999999999,10.9,18.580682672044095,5,5,18859.0,5,3
E,E01000932,20.043,16.400000000000002,9.8,18.578162911015415,5,5,18860.0,5,3
E,E01011877,20.592,7.9,14.799999999999999,18.577832712643392,5,5,18861.0,5,3
E,E01029279,19.581,6.6000000000000005,5.6000000000000005,18.57745936777258,5,5,18862.0,5,3
E,E01017430,20.018,14.899999999999999,9.6,18.57462615940147,5,5,18863.0,5,3
E,E01030946,19.963,11.799999999999999,9.1,18.57454240425351,5,5,18864.0,5,3
E,E01022420,19.754,8.4,7.199999999999999,18.574224134691278,5,5,18865.0,5,3
E,E01031282,19.424,5.1,4.2,18.573721603803534,5,5,18866.0,5,3
E,E01013132,20.083,13.100000000000001,10.2,18.573558915727418,5,5,18867.0,5,3
E,E01024561,19.698,7.199999999999999,6.7,18.57297262969173,5,5,18868.0,5,3
N,95GG49S2,6.251113081022328,8.5,7.7,18.572102876694434,9,5,18869.0,5,3
S,S01009075,22.49674607382603,14.0,12.0,18.57163383126639,4,5,18870.0,5,3
E,E01024815,19.739,11.899999999999999,7.1,18.569536384255326,5,5,18871.0,5,3
E,E01019639,20.09,16.3,10.299999999999999,18.568904667350658,5,5,18872.0,5,3
E,E01013500,20.013,11.3,9.6,18.568787410143525,5,5,18873.0,5,3
E,E01026276,19.814,10.299999999999999,7.8,18.56731814175929,5,5,18874.0,5,3
E,E01006375,19.912,9.0,8.7,18.56630115117402,5,5,18875.0,5,3
E,E01025415,20.054,9.6,10.0,18.565351164707117,5,5,18876.0,5,3
S,S01010750,20.206009555162236,7.0,8.0,18.56346595501836,5,5,18877.0,5,3
E,E01025842,20.019,12.7,9.700000000000001,18.562965411915165,5,5,18878.0,5,3
E,E01000469,19.895,14.299999999999999,8.6,18.559277901034896,5,5,18879.0,5,3
E,E01005305,19.466,10.100000000000001,4.7,18.558624610880834,5,5,18880.0,5,3
E,E01017028,19.422,8.4,4.3,18.55855760676247,5,5,18881.0,5,3
E,E01010888,19.938,11.3,9.0,18.558177155301667,5,5,18882.0,5,3
E,E01029094,19.77,9.6,7.5,18.55442264030303,5,5,18883.0,5,3
S,S01009751,23.05587218069166,14.0,13.0,18.55440806717272,4,5,18884.0,5,3
E,E01025667,19.934,10.0,9.0,18.553506155895313,5,5,18885.0,5,3
S,S01011105,22.483157935602502,13.0,12.0,18.552323300134425,4,5,18886.0,5,3
E,E01029324,20.074,14.6,10.299999999999999,18.550220669725235,5,5,18887.0,5,3
E,E01010256,20.161,11.700000000000001,11.1,18.549186928110373,5,5,18888.0,5,3
E,E01018719,20.117,13.0,10.7,18.549119923992006,5,5,18889.0,5,3
E,E01023868,19.916,12.8,8.9,18.5453151559046,5,5,18890.0,5,3
S,S01006700,21.90675898180826,12.0,11.0,18.5450020775206,4,5,18891.0,5,3
E,E01030677,19.541,8.4,5.5,18.543577871046907,5,5,18892.0,5,3
S,S01013101,23.047042735989336,15.0,13.0,18.541860265259213,4,5,18893.0,5,3
S,S01008561,19.04816190329297,9.0,6.0,18.54164715917237,5,5,18894.0,5,3
E,E01000733,19.956,14.6,9.3,18.54071116061661,5,5,18895.0,5,3
E,E01031529,19.802,7.7,7.9,18.54047664620233,5,5,18896.0,5,3
E,E01014753,20.065,13.4,10.299999999999999,18.53971092106093,5,5,18897.0,5,3
E,E01014534,19.722,6.5,7.199999999999999,18.536856139440424,5,5,18898.0,5,3
S,S01009672,22.47176237427822,13.0,12.0,18.536128709080174,4,5,18899.0,5,3
E,E01014332,20.237,11.200000000000001,11.899999999999999,18.53530793812803,5,5,18900.0,5,3
E,E01008386,20.171,13.900000000000002,11.3,18.535207431950486,5,5,18901.0,5,3
E,E01033741,19.599,12.4,6.1,18.53433637841174,5,5,18902.0,5,3
S,S01012355,19.04255879662987,10.0,6.0,18.533684407846646,5,5,18903.0,5,3
E,E01019611,19.433,5.2,4.6,18.532917363116283,5,5,18904.0,5,3
E,E01028342,20.2,11.799999999999999,11.600000000000001,18.530586685632905,5,5,18905.0,5,3
E,E01028636,20.101,14.000000000000002,10.7,18.53043592636658,5,5,18906.0,5,3
E,E01033695,19.892,10.2,8.799999999999999,18.530117656804347,5,5,18907.0,5,3
S,S01012747,21.324102819540663,13.0,10.0,18.528788538900255,4,5,18908.0,5,3
E,E01002399,19.66,12.5,6.7,18.528598135331343,5,5,18909.0,5,3
E,E01015905,19.824,13.200000000000001,8.200000000000001,18.527681650923626,5,5,18910.0,5,3
E,E01018757,19.604,8.1,6.2,18.527346630331795,5,5,18911.0,5,3
E,E01022448,20.197,12.0,11.600000000000001,18.527083436078136,5,5,18912.0,5,3
S,S01007570,20.178037208091308,13.0,8.0,18.523713571721885,5,5,18913.0,5,3
E,E01033619,19.337,7.7,3.8,18.52344135606684,5,5,18914.0,5,3
E,E01016560,20.084,13.8,10.6,18.523412676227455,5,5,18915.0,5,3
E,E01019067,19.523,8.0,5.5,18.5225583737183,5,5,18916.0,5,3
E,E01019090,19.226,3.9,2.8000000000000003,18.522106095919337,5,5,18917.0,5,3
E,E01020389,19.543,8.7,5.7,18.520256376074304,5,5,18918.0,5,3
E,E01026445,20.081,11.600000000000001,10.6,18.519909426672687,5,5,18919.0,5,3
E,E01019605,19.279,4.6,3.3000000000000003,18.519854351364117,5,5,18920.0,5,3
E,E01012474,20.267,11.700000000000001,12.3,18.51902644432415,5,5,18921.0,5,3
E,E01031933,20.123,14.499999999999998,11.0,18.51764093108788,5,5,18922.0,5,3
E,E01015748,20.013,11.200000000000001,10.0,18.517473420791966,5,5,18923.0,5,3
E,E01021841,19.804,11.899999999999999,8.1,18.517155151229726,5,5,18924.0,5,3
E,E01002237,20.045,13.4,10.299999999999999,18.51635592402915,5,5,18925.0,5,3
E,E01017136,19.144,4.5,2.1,18.51615008945425,5,5,18926.0,5,3
E,E01028016,20.043,10.6,10.299999999999999,18.51402042432597,5,5,18927.0,5,3
E,E01028024,20.031,12.3,10.2,18.512835923444786,5,5,18928.0,5,3
E,E01023258,19.821,9.2,8.3,18.51134990403097,5,5,18929.0,5,3
E,E01029607,20.271,11.700000000000001,12.4,18.510868946392623,5,5,18930.0,5,3
E,E01002010,20.128,12.6,11.1,18.510651183007933,5,5,18931.0,5,3
E,E01018791,20.062,15.299999999999999,10.5,18.510550676830388,5,5,18932.0,5,3
E,E01003739,19.82,17.299999999999997,8.3,18.51018215417938,5,5,18933.0,5,3
E,E01006199,20.116,13.4,11.0,18.509466682126753,5,5,18934.0,5,3
E,E01023293,19.784,9.0,8.0,18.506628651535834,5,5,18935.5,5,3
E,E01018975,19.784,11.1,8.0,18.506628651535834,5,5,18935.5,5,3
E,E01004883,19.871,10.2,8.799999999999999,18.505594909920976,5,5,18937.0,5,3
E,E01021443,19.506,10.9,5.5,18.502706626241288,5,5,18938.0,5,3
W,W01001068,18.5,16.0,10.0,18.5,5,5,18942.0,5,3
W,W01000567,18.5,18.0,10.0,18.5,5,5,18942.0,5,3
W,W01001373,18.5,13.0,9.0,18.5,5,5,18942.0,5,3
W,W01001038,18.5,14.0,10.0,18.5,5,5,18942.0,5,3
W,W01001147,18.5,14.0,11.0,18.5,5,5,18942.0,5,3
W,W01001359,18.5,13.0,11.0,18.5,5,5,18942.0,5,3
W,W01000576,18.5,14.0,9.0,18.5,5,5,18942.0,5,3
E,E01010699,19.909,11.1,9.2,18.498655414929807,5,5,18946.0,5,3
E,E01001613,20.04,14.7,10.4,18.497688677433313,5,5,18947.0,5,3
E,E01020046,19.413,7.3,4.7,18.496733868746613,5,5,18948.0,5,3
S,S01009027,19.01651001992149,11.0,6.0,18.496665670967325,5,5,18949.0,5,3
S,S01008498,21.8724131307776,11.0,11.0,18.49619210703967,4,5,18950.0,5,3
E,E01028843,19.379,6.7,4.3999999999999995,18.495515865806247,5,5,18951.0,5,3
E,E01030106,20.027,12.1,10.299999999999999,18.495336426700547,5,5,18952.0,5,3
E,E01029829,19.872,10.299999999999999,8.9,18.49393416243468,5,5,18953.0,5,3
S,S01009071,20.156759043986163,12.0,8.0,18.493474502643835,5,5,18954.0,5,3
E,E01016884,20.08,14.499999999999998,10.8,18.49308468214532,5,5,18955.0,5,3
S,S01008773,21.869798221988496,14.0,11.0,18.492475977813683,4,5,18956.0,5,3
E,E01025331,19.486,6.0,5.4,18.492180126547396,5,5,18957.0,5,3
S,S01007078,21.86949241101441,13.0,11.0,18.49204138020815,4,5,18958.0,5,3
E,E01024638,20.066,12.2,10.7,18.48956468156096,5,5,18959.0,5,3
E,E01033660,18.977,1.0,0.8,18.48790632963143,5,5,18960.0,5,3
E,E01029528,19.833,11.1,8.6,18.48687741023637,5,5,18961.0,5,3
E,E01006142,20.107,15.5,11.1,18.48612843612456,5,5,18962.0,5,3
E,E01000240,19.599,11.799999999999999,6.5,18.483022389060185,5,5,18963.0,5,3
E,E01028189,19.928,12.8,9.5,18.482357170096336,5,5,18964.0,5,3
E,E01008416,19.993,12.0,10.100000000000001,18.481289926422292,5,5,18965.0,5,3
E,E01013509,19.938,9.2,9.6,18.481206171274337,5,5,18966.0,5,3
E,E01023411,20.058,13.5,10.7,18.48022268274825,5,5,18967.0,5,3
S,S01009086,20.1460851709736,12.0,8.0,18.47830552557597,5,5,18968.0,5,3
E,E01025025,20.221,12.2,12.2,18.478138448488945,5,5,18969.0,5,3
E,E01017844,20.176,15.4,11.799999999999999,18.476903694518988,5,5,18970.0,5,3
E,E01031731,19.867,13.0,9.0,18.475266915838844,5,5,18971.0,5,3
E,E01000802,19.757,13.4,8.0,18.475099405542935,5,5,18972.0,5,3
N,95WW20S3,4.68840303538952,6.3,9.5,18.471107994081155,10,5,18973.0,5,3
S,S01012251,21.283110088613714,13.0,10.0,18.470532478082575,4,5,18974.0,5,3
E,E01031403,19.675,11.4,7.3,18.46914339907785,5,5,18975.5,5,3
E,E01006576,19.675,8.0,7.3,18.46914339907785,5,5,18975.5,5,3
S,S01011375,21.282130604245214,13.0,10.0,18.469140502001668,4,5,18977.0,5,3
S,S01009227,21.853285637600933,16.0,11.0,18.469009424144616,4,5,18978.0,5,3
E,E01027553,19.96,11.4,9.9,18.468411175995634,5,5,18979.0,5,3
E,E01000606,19.696,12.0,7.5,18.468009151285443,5,5,18980.0,5,3
E,E01023533,19.816,12.4,8.6,18.467025662759358,5,5,18981.0,5,3
E,E01027386,20.376,11.5,13.700000000000001,18.466712215416926,5,5,18982.0,5,3
S,S01012508,22.42277905634782,14.0,12.0,18.46651697344123,4,5,18983.0,5,3
E,E01023342,19.705,12.6,7.6,18.465690402611852,5,5,18984.0,5,3
E,E01005507,19.825,11.5,8.7,18.46470691408577,5,5,18985.0,5,3
E,E01021497,19.792,12.1,8.4,18.464656660996997,5,5,18986.0,5,3
E,E01020967,20.242,15.4,12.5,18.46417570335865,5,5,18987.0,5,3
S,S01013176,21.27859531482008,15.0,10.0,18.464116390870217,4,5,18988.0,5,3
E,E01028886,20.088,14.7,11.1,18.46394118894437,5,5,18989.0,5,3
S,S01011526,21.278442045315515,11.0,10.0,18.463898574750687,4,5,18990.0,5,3
E,E01023304,19.977,10.9,10.100000000000001,18.46260592879687,5,5,18991.0,5,3
E,E01011928,20.141,14.299999999999999,11.600000000000001,18.461689444389144,5,5,18992.0,5,3
E,E01026286,19.888,9.8,9.3,18.461304170708555,5,5,18993.0,5,3
E,E01031442,19.877,10.4,9.2,18.461287419678957,5,5,18994.0,5,3
E,E01029144,19.272,4.3999999999999995,3.6999999999999997,18.460366113051435,5,5,18995.0,5,3
E,E01029740,20.07,12.6,11.0,18.455750188953655,5,5,18996.0,5,3
E,E01031309,20.004,13.100000000000001,10.4,18.45564968277611,5,5,18997.0,5,3
E,E01007143,19.938,10.2,9.8,18.455549176598563,5,5,18998.0,5,3
E,E01000290,19.937,12.0,9.8,18.454381426746977,5,5,18999.0,5,3
E,E01021991,19.803,11.1,8.6,18.4518449146887,5,5,19000.0,5,3
E,E01026409,19.681,7.000000000000001,7.5,18.450492903511606,5,5,19001.0,5,3
E,E01018105,19.7,12.4,7.7,18.44702315601602,5,5,19002.0,5,3
E,E01011741,20.04,12.6,10.8,18.446374688081757,5,5,19003.0,5,3
E,E01028134,19.666,12.3,7.3999999999999995,18.44580515307566,5,5,19004.0,5,3
E,E01008246,20.149,16.0,11.799999999999999,18.445374448526085,5,5,19005.0,5,3
E,E01020017,19.599,8.6,6.800000000000001,18.444536897046518,5,5,19006.0,5,3
S,S01008219,21.835535019032037,14.0,11.0,18.44378346111366,4,5,19007.0,5,3
E,E01000219,19.87,9.700000000000001,9.3,18.44028467337995,5,5,19008.0,5,3
E,E01021982,19.858,12.4,9.2,18.439100172498765,5,5,19009.0,5,3
E,E01012829,19.66,7.8,7.3999999999999995,18.438798653966124,5,5,19010.0,5,3
S,S01007731,21.25953447923801,15.0,10.0,18.437028437181944,4,5,19011.0,5,3
E,E01020999,19.834,10.100000000000001,9.0,18.436731170736405,5,5,19012.0,5,3
E,E01031394,19.975,11.899999999999999,10.299999999999999,18.434613434417916,5,5,19013.0,5,3
E,E01001677,19.733,13.900000000000002,8.1,18.434244911766903,5,5,19014.0,5,3
E,E01000940,19.688,14.399999999999999,7.7,18.43301015779695,5,5,19015.0,5,3
S,S01008901,21.255631321695724,14.0,10.0,18.431481537084714,4,5,19016.0,5,3
E,E01019512,19.95,10.4,10.100000000000001,18.431076682803962,5,5,19017.0,5,3
E,E01002869,19.675,11.4,7.6,18.43065790706418,5,5,19018.0,5,3
E,E01030094,19.334,6.800000000000001,4.5,18.430138625146853,5,5,19019.0,5,3
E,E01019407,19.993,9.700000000000001,10.5,18.429975937070736,5,5,19020.0,5,3
E,E01000994,19.762,11.899999999999999,8.4,18.429624165449326,5,5,19021.0,5,3
E,E01031515,19.707,13.100000000000001,7.9,18.429540410301367,5,5,19022.0,5,3
E,E01013784,19.64,10.7,7.3,18.42827215427223,5,5,19023.0,5,3
E,E01000398,20.001,11.899999999999999,10.6,18.426489438545563,5,5,19024.0,5,3
S,S01010789,20.10956352386429,8.0,8.0,18.426403462769922,5,5,19025.0,5,3
E,E01011063,19.638,10.100000000000001,7.3,18.425936654569053,5,5,19026.0,5,3
E,E01019225,19.484,6.5,5.8999999999999995,18.425702140154776,5,5,19027.0,5,3
E,E01012773,19.747,10.9,8.3,18.424936415013374,5,5,19028.0,5,3
E,E01015717,19.615,10.9,7.1,18.42473540265828,5,5,19029.0,5,3
E,E01021843,19.955,12.9,10.2,18.424086934724016,5,5,19030.0,5,3
E,E01001173,19.768,13.0,8.5,18.42380216722097,5,5,19031.0,5,3
E,E01031477,19.669,8.200000000000001,7.6,18.423651407954647,5,5,19032.0,5,3
E,E01031469,19.877,11.899999999999999,9.5,18.42280192766529,5,5,19033.0,5,3
E,E01004127,19.777,10.5,8.6,18.421483418547385,5,5,19034.0,5,3
E,E01023611,19.928,12.8,10.0,18.418214683406894,5,5,19035.0,5,3
E,E01005229,19.807,9.700000000000001,8.9,18.418030422081387,5,5,19036.0,5,3
E,E01012819,19.675,10.5,7.7,18.417829409726295,5,5,19037.0,5,3
E,E01015675,19.771,9.700000000000001,8.6,18.41447691943785,5,5,19038.0,5,3
E,E01030572,19.748,10.2,8.4,18.413275667527078,5,5,19039.0,5,3
E,E01015051,19.438,7.8,5.6000000000000005,18.41047113899534,5,5,19040.0,5,3
N,95SS09S1,7.241870633151775,8.8,6.3,18.40734634733227,9,5,19041.0,5,3
E,E01007252,20.204,10.100000000000001,12.6,18.40697271166038,5,5,19042.0,5,3
E,E01024873,19.951,11.200000000000001,10.299999999999999,18.406587437979773,5,5,19043.0,5,3
E,E01016857,19.741,10.9,8.4,18.405101418565952,5,5,19044.0,5,3
E,E01029229,19.631,10.7,7.3999999999999995,18.40493390827004,5,5,19045.0,5,3
E,E01016599,20.09,12.6,11.600000000000001,18.402134201958102,5,5,19046.0,5,3
E,E01003645,19.419,10.7,5.5,18.401112389153038,5,5,19047.0,5,3
E,E01018976,19.77,11.700000000000001,8.7,18.40048067224837,5,5,19048.0,5,3
S,S01007851,20.66241489567013,14.0,9.0,18.400260475085823,5,5,19049.0,5,3
W,W01000424,18.4,13.0,9.0,18.4,5,5,19050.5,5,3
W,W01000915,18.4,12.0,9.0,18.4,5,5,19050.5,5,3
S,S01012315,23.518277584590344,15.0,14.0,18.39972946627215,4,5,19052.0,5,3
E,E01003077,19.571,12.1,6.9,18.399011403864137,5,5,19053.0,5,3
E,E01008276,20.064,13.200000000000001,11.4,18.397429700492566,5,5,19054.0,5,3
E,E01029745,19.963,12.5,10.5,18.39494344152307,5,5,19055.0,5,3
E,E01004709,20.127,17.5,12.0,18.394026957115344,5,5,19056.0,5,3
E,E01026776,19.797,9.700000000000001,9.0,18.39352442622761,5,5,19057.0,5,3
E,E01006212,19.872,9.700000000000001,9.700000000000001,18.39130618373157,5,5,19058.0,5,3
E,E01004366,19.553,10.2,6.800000000000001,18.390820403873423,5,5,19059.0,5,3
S,S01012956,22.36932498310405,15.0,12.0,18.390551706638412,4,5,19060.0,5,3
E,E01032340,20.069,11.899999999999999,11.5,18.39043995241262,5,5,19061.0,5,3
E,E01033006,19.178,4.9,3.4000000000000004,18.38908311901573,5,5,19062.0,5,3
E,E01022835,19.781,10.100000000000001,8.9,18.387668925940073,5,5,19063.0,5,3
E,E01005617,19.737,9.700000000000001,8.5,18.387601921821705,5,5,19064.0,5,3
E,E01031470,19.594,8.1,7.199999999999999,18.387384158437023,5,5,19065.0,5,3
E,E01018483,19.967,9.0,10.6,18.38678594359153,5,5,19066.0,5,3
E,E01011415,19.692,7.199999999999999,8.1,18.386367167851752,5,5,19067.0,5,3
E,E01012796,19.67,8.5,7.9,18.386333665792574,5,5,19068.0,5,3
E,E01020459,19.778,11.899999999999999,8.9,18.384165676385305,5,5,19069.0,5,3
E,E01020174,19.524,6.800000000000001,6.6000000000000005,18.38261265285312,5,5,19070.0,5,3
E,E01028870,19.411,6.7,5.6000000000000005,18.378941893002438,5,5,19071.0,5,3
E,E01002344,19.839,12.5,9.5,18.378427433304907,5,5,19072.0,5,3
E,E01016457,19.442,10.5,5.8999999999999995,18.37665664638803,5,5,19073.0,5,3
E,E01014060,19.409,5.6000000000000005,5.6000000000000005,18.376606393299255,5,5,19074.0,5,3
E,E01031037,19.771,11.600000000000001,8.9,18.375991427424182,5,5,19075.0,5,3
E,E01019534,20.165,11.799999999999999,12.5,18.374258964786286,5,5,19076.0,5,3
E,E01032070,19.824,10.8,9.4,18.373739682868962,5,5,19077.0,5,3
E,E01026651,19.724,8.3,8.5,18.37242117375105,5,5,19078.0,5,3
E,E01032264,19.635,10.7,7.7,18.371119415662733,5,5,19079.0,5,3
E,E01032868,18.942,2.0,1.4000000000000001,18.37006410079848,5,5,19080.0,5,3
E,E01026703,19.765,9.0,8.9,18.36898492831465,5,5,19081.0,5,3
E,E01002232,19.699,15.4,8.3,18.3688844221371,5,5,19082.0,5,3
E,E01000593,19.632,14.299999999999999,7.7,18.367616166107965,5,5,19083.0,5,3
E,E01021216,20.07,14.000000000000002,11.700000000000001,18.365950707588436,5,5,19084.0,5,3
S,S01010962,20.63798218139445,10.0,9.0,18.36553837542085,5,5,19085.0,5,3
E,E01020340,19.585,9.6,7.3,18.364045912434833,5,5,19086.0,5,3
E,E01021922,20.024,14.2,11.3,18.363548203766893,5,5,19087.0,5,3
E,E01020969,19.958,11.3,10.7,18.36344769758934,5,5,19088.0,5,3
N,95II19S1,5.077106953136011,8.3,8.9,18.361615226730674,10,5,19089.0,5,3
E,E01024452,19.462,7.1,6.2,18.361526151406146,5,5,19090.0,5,3
E,E01003415,19.747,14.299999999999999,8.799999999999999,18.360793928323933,5,5,19091.0,5,3
E,E01000038,19.646,12.7,7.9,18.358307669354435,5,5,19092.0,5,3
E,E01017016,19.349,7.7,5.2,18.357855391555468,5,5,19093.0,5,3
E,E01016986,19.909,12.8,10.299999999999999,18.357541944213033,5,5,19094.0,5,3
E,E01018418,19.687,8.0,8.3,18.35487142391803,5,5,19095.0,5,3
S,S01006779,20.6301031887747,14.0,9.0,18.35434129089247,5,5,19096.0,5,3
E,E01019310,19.156,4.8,3.5000000000000004,18.350564124942878,5,5,19097.0,5,3
E,E01024025,19.826,12.6,9.6,18.350418187896363,5,5,19098.0,5,3
E,E01003766,19.514,13.700000000000001,6.800000000000001,18.345278159661447,5,5,19099.0,5,3
E,E01014096,19.404,5.800000000000001,5.800000000000001,18.345110649365534,5,5,19100.0,5,3
E,E01000158,19.721,13.0,8.7,18.343260929520504,5,5,19101.5,5,3
E,E01015746,19.721,8.9,8.7,18.343260929520504,5,5,19101.5,5,3
S,S01009497,20.621250559213497,13.0,9.0,18.3417605402459,5,5,19103.0,5,3
E,E01004981,19.95,9.3,10.8,18.34127720143874,5,5,19104.0,5,3
E,E01026745,19.774,11.5,9.2,18.341009184965284,5,5,19105.0,5,3
E,E01020069,19.389,8.0,5.7,18.340422898929585,5,5,19106.0,5,3
E,E01020122,19.245,5.8999999999999995,4.3999999999999995,18.339037385693313,5,5,19107.0,5,3
E,E01002342,19.728,13.5,8.799999999999999,18.33860668114374,5,5,19108.0,5,3
E,E01005859,19.573,9.6,7.3999999999999995,18.337204416877874,5,5,19109.0,5,3
E,E01006687,19.924,11.600000000000001,10.6,18.336572699973203,5,5,19110.0,5,3
E,E01021329,19.583,13.8,7.5,18.336053418055872,5,5,19111.0,5,3
S,S01007038,21.18827200673761,16.0,10.0,18.33575509339327,4,5,19112.0,5,3
E,E01017557,19.901,14.899999999999999,10.4,18.33537144806243,5,5,19113.0,5,3
E,E01020077,19.252,4.5,4.5,18.334383137316543,5,5,19114.0,5,3
S,S01010752,20.61582972630584,14.0,9.0,18.334056823894002,5,5,19115.0,5,3
E,E01013931,19.943,10.5,10.8,18.33310295247762,5,5,19116.0,5,3
E,E01017324,20.041,11.799999999999999,11.700000000000001,18.332085961892354,5,5,19117.0,5,3
E,E01030433,19.744,13.0,9.0,18.331633684093386,5,5,19118.0,5,3
E,E01000494,19.535,14.2,7.1,18.33131541453115,5,5,19119.0,5,3
E,E01014633,19.578,9.0,7.5,18.33021466879793,5,5,19120.0,5,3
E,E01030105,19.479,9.6,6.6000000000000005,18.330063909531606,5,5,19121.0,5,3
E,E01032800,19.466,10.6,6.5,18.327711658798837,5,5,19122.0,5,3
E,E01021417,19.794,10.6,9.5,18.325878689983398,5,5,19123.0,5,3
S,S01012572,20.60988241205228,9.0,9.0,18.325604908322074,5,5,19124.0,5,3
E,E01001139,19.585,11.1,7.6,18.325560420421162,5,5,19125.0,5,3
E,E01001146,19.749,12.7,9.1,18.324643936013445,5,5,19126.0,5,3
E,E01028910,19.946,8.0,10.9,18.323777704694496,5,5,19127.0,5,3
E,E01004056,19.671,13.0,8.4,18.323358928954715,5,5,19128.0,5,3
E,E01021976,19.835,13.5,9.9,18.322442444546997,5,5,19129.0,5,3
N,95XX07S2,3.4069706393704164,8.6,10.9,18.321095011568058,10,5,19130.0,5,3
