gss-code,constituency-name,pcon-deprivation-score,label,desc,low-deprivation,medium-deprivation,high-deprivation,pcon-imd-pop-quintile,pcon-imd-pop-decile
E14000914,Scunthorpe,27.01484277966248,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.2888459128330344,0.34988871842520364,0.3612653687417619,2,3
W07000080,Cardiff South and Penarth,26.994400279471208,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.3218465042363879,0.3455821740275854,0.3325713217360267,2,3
E14000657,Dagenham and Rainham,26.921771272360527,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.1440628483465152,0.5728984199444415,0.2830387317090433,2,3
E14000852,North Thanet,26.876346684570755,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.23352807367397863,0.5318215069495245,0.2346504193764969,2,3
E14000789,"Lewisham, Deptford",26.81565566937754,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.04081951829840475,0.7913278073193619,0.16785267438223334,2,3
E14000667,Don Valley,26.789326684932583,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.28912195936324625,0.4252324976185566,0.28564554301819717,2,3
E14000548,Batley and Spen,26.780464914464556,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.2660401180780311,0.4494967457410108,0.28446313618095814,2,3
E14001008,Vauxhall,26.707207133158178,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.06465479146077888,0.7640465688046858,0.17129863973453532,2,3
W07000060,Vale of Clwyd,26.654944518796288,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.23667333287359493,0.5588442176401628,0.20448244948624233,2,3
E14000913,Scarborough and Whitby,26.647152279300514,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.2983830295295244,0.4297683131426454,0.2718486573278302,2,3
S14000036,Glenrothes,26.64031105587164,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.22802683468564436,0.5114342051584244,0.26053896015593125,2,3
E14000809,"Manchester, Withington",26.639251610346857,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.23629935179728934,0.5206855912055758,0.2430150569971349,2,3
E14000764,Islington South and Finsbury,26.60132237404617,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.1032958523561392,0.7182473744494814,0.17845677319437947,2,3
E14000787,Lewisham East,26.58476618309065,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.15085423807691276,0.6174588542738753,0.231686907649212,2,3
E14000915,Sedgefield,26.505582632888117,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.21441286382873379,0.4621995355252455,0.32338760064602073,2,4
E14000616,Camborne and Redruth,26.485812904597395,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.15817167153866596,0.6226096199840553,0.21921870847727876,2,4
E14000761,Ipswich,26.45675610531896,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.2687577310478883,0.4237321081463156,0.3075101608057961,2,4
E14001009,Wakefield,26.36964758539218,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.29645395849033546,0.43316292237814935,0.27038311913151514,2,4
E14000853,North Tyneside,26.31498841923478,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.3013400072033468,0.450689397227635,0.2479705955690182,2,4
E14000798,Louth and Horncastle,26.31214794678202,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.2175051838917385,0.5604853511652594,0.222009464943002,2,4
E14000840,North Durham,26.3104582201702,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.22956273764258556,0.4805585732391816,0.28987868911823284,2,4
S14000011,"Coatbridge, Chryston and Bellshill",26.290646120341094,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.329216940642967,0.38025346181877073,0.2905295975382622,2,4
E14000599,Bristol East,26.23238503050444,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.12128366648479738,0.7162144734884183,0.16250186002678438,2,4
W07000055,Newport East,26.207893749293785,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.27585955975986903,0.4177430113395185,0.30639742890061245,2,4
E14000672,Dudley South,25.986076073129066,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.3464180569185476,0.25391633046196344,0.39966561261948896,2,4
E14001051,Wolverhampton South West,25.886895402435982,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.33108100779818006,0.36353184889534823,0.3053871433064717,2,4
E14000785,Leigh,25.883163228974244,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.3950363230888504,0.2928913944429024,0.3120722824682472,2,4
E14000766,Keighley,25.868560085551426,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.44668897553188225,0.23575763157625437,0.3175533928918634,2,4
W07000053,Torfaen,25.795874776980934,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.21059768064228368,0.5022658340767172,0.2871364852809991,2,4
E14000553,Bermondsey and Old Southwark,25.767731810030426,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.1411405965598071,0.6980730352549249,0.160786368185268,2,4
S14000006,"Ayr, Carrick and Cumnock",25.65685366145496,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.2663630062382414,0.5015458076157155,0.23209118614604307,2,4
W07000056,Newport West,25.65536643903537,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.3886976795825469,0.28450094371044743,0.32680137670700565,2,4
W07000074,Ogmore,25.620790405769558,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.2774636663757447,0.4839803184963129,0.23855601512794242,2,4
E14000666,Dewsbury,25.604648660714286,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.3610294117647059,0.29864320728291316,0.34032738095238096,2,4
E14000882,Poplar and Limehouse,25.59183520047513,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.20458594869047758,0.5407821033876395,0.2546319479218828,2,4
E14000867,Nottingham South,25.495290026322518,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.2658987201808745,0.46231093581100596,0.2717903440081195,2,4
E14000676,"Ealing, Southall",25.42349498650212,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.16287778837761585,0.6138388779507581,0.22328333367162603,2,4
S14000053,Paisley and Renfrewshire South,25.370815806389825,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.35595947556615015,0.33261025029797375,0.31143027413587604,2,4
S14000056,Rutherglen and Hamilton West,25.249262397872666,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.40609496142310086,0.28721397445813135,0.3066910641187678,2,4
E14000726,Hammersmith,25.23796660891612,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.16539192900908514,0.6236974434819353,0.21091062750897951,2,4
W07000045,Llanelli,25.102381820681842,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.13871400186723482,0.6800804347305676,0.1812055634021976,2,4
E14000919,Sheffield Central,25.051023708485104,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.2738605543191235,0.4861921153006677,0.23994733038020882,2,4
E14000902,Rossendale and Darwen,25.03983215290285,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.36555234028775524,0.39171742517757047,0.2427302345346743,2,4
E14000883,Portsmouth North,25.00160655012616,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.220549060605756,0.5067803254958333,0.27267061389841074,2,4
W07000076,Caerphilly,24.922150315184847,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.29814206412144556,0.46469921830746574,0.2371587175710887,2,4
E14000626,Chatham and Aylesford,24.91484786504597,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.34363799283154123,0.362250662303257,0.2941113448652018,2,4
S14000048,North Ayrshire and Arran,24.914756154694853,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.3832141101949435,0.3133293288920439,0.3034565609130126,2,4
E14000859,North West Norfolk,24.811379027881593,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.1840615176678988,0.6141425104696764,0.20179597186242487,2,4
W07000069,Neath,24.723383178844,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.22906040268456376,0.5800268456375839,0.19091275167785235,2,4
E14000577,Bolsover,24.65547841995593,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.2168173796871417,0.5893859482956302,0.19379667201722814,2,4
E14000833,Newcastle upon Tyne North,24.634421344270162,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.365529352734571,0.2908004101311111,0.34367023713431794,2,4
S14000040,Kilmarnock and Loudoun,24.57811184183527,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.3752907275908202,0.35886590511474736,0.2658433672944324,2,4
E14000654,Croydon Central,24.53526965805328,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.285852087403641,0.4328736440255377,0.28127426857082133,2,4
E14001053,Workington,24.532594231899647,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.255449804269795,0.5390897607464011,0.20546043498380379,2,4
E14000861,Northampton North,24.529052754339027,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.2744391850174933,0.4932885138688802,0.23227230111362648,2,4
E14000737,Hayes and Harlington,24.471897395550734,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.08186962250988296,0.8330129447329664,0.08511743275715061,2,4
E14000718,Greenwich and Woolwich,24.456688249561548,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.20308220455987164,0.6726818164856898,0.1242359789544386,2,4
E14000632,Chesterfield,24.452959259024166,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.30183868647116074,0.4357517667470695,0.2624095467817697,2,4
E14000864,Norwich South,24.447251092417563,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.3723652043350209,0.319361296656336,0.3082734990086431,2,4
E14000600,Bristol North West,24.442144765622054,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.3384338348983671,0.3901742278538296,0.2713919372478033,2,4
E14000792,Lincoln,24.373907737068773,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.35516762617285264,0.39869471785212107,0.24613765597502632,2,4
E14000933,South Basildon and East Thurrock,24.31600429087624,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.32919956011154317,0.4305899218412474,0.24021051804720947,2,4
E14000964,St Ives,24.237184472705568,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.1424980487580919,0.7459253477801754,0.1115766034617327,2,4
E14000611,Bury North,24.229296437955234,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.3917694925776876,0.33179233046196827,0.2764381769603441,2,4
E14000696,Erith and Thamesmead,24.12355775069769,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.12874317655435433,0.7562873908453298,0.1149694326003159,2,4
E14000722,Halesowen and Rowley Regis,24.081629164027174,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.3197754428886607,0.41374866205028504,0.2664758950610542,2,4
E14000868,Nuneaton,24.01771036953758,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.3290639151860297,0.4442646548916184,0.22667142992235192,2,4
E14000842,North East Cambridgeshire,23.95452654948198,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.21661151115028354,0.6241830608817122,0.15920542796800427,2,4
E14000788,Lewisham West and Penge,23.927460679945057,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.15304773351648351,0.6787431318681318,0.16820913461538461,2,4
E14000961,St Austell and Newquay,23.88049019969561,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.20831065811926394,0.6585158880228751,0.133173453857861,2,4
E14000736,Havant,23.868802876594508,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.35826865486047066,0.3086743417303089,0.33305700340922045,2,4
E14000612,Bury South,23.836147972497,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.3262459196936174,0.4882675688815248,0.18548651142485786,2,4
S14000034,Glasgow South,23.83346748492771,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.45804542078372235,0.3047896644083819,0.23716491480789575,2,4
W07000047,Swansea West,23.79733403063663,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.4145446230865505,0.3579594685664773,0.22749590834697217,2,4
E14000776,Lancaster and Fleetwood,23.74454159444474,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.3274263874683749,0.45845938526134467,0.21411422727028045,2,4
E14000673,Dulwich and West Norwood,23.716529473103638,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.18811079129250763,0.5986831899894862,0.21320601871800618,2,4
E14001017,Warrington North,23.652081906410334,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.4110671529537821,0.30238404318888956,0.2865488038573283,2,4
E14000856,North West Durham,23.635324921235366,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.1910582384118521,0.7117161733559529,0.09722558823219497,2,4
E14000750,Holborn and St Pancras,23.625056613110146,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.20249862545054675,0.6166717575905676,0.1808296169588857,2,4
E14000837,North Cornwall,23.622368941171498,2nd IMD quintile,Constituencies in second most deprived quintile (20%),0.06244319022554801,0.848986407931173,0.08857040184327901,2,4
E14000595,Bridgwater and West Somerset,23.59698021757176,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.19930971208877626,0.6603521342129407,0.140338153698283,3,5
E14000704,Folkestone and Hythe,23.596818836171938,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.2624020005406867,0.5591967423628007,0.17840125709651258,3,5
E14000701,Feltham and Heston,23.525094999296304,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.042029318301345917,0.8709861408434012,0.08698454085525292,3,5
S14000041,Kirkcaldy and Cowdenbeath,23.484560543312742,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3737252549490102,0.3486902619476105,0.2775844831033793,3,5
E14000800,Luton North,23.482268744372185,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.22972486243121562,0.5941670835417708,0.17610805402701352,3,5
E14000647,Copeland,23.437841656859234,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.2864964437394463,0.5306375684388273,0.18286598782172644,3,5
E14000675,Ealing North,23.405919624574807,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.20010697779375017,0.6547124553910958,0.14518056681515407,3,5
E14000762,Isle of Wight,23.34852979805461,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.22541281362196783,0.6480874085673375,0.1264997778106947,3,5
E14000670,Dover,23.320366515138357,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.29658047890667977,0.48652170136375483,0.2168978197295654,3,5
E14000979,Stretford and Urmston,23.30005161684796,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.29279790140136686,0.5631305411189239,0.14407155747970926,3,5
E14000552,Bedford,23.274184488275914,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3192825196025226,0.48967943559705823,0.1910380448004192,3,5
E14000712,Gloucester,23.13011547259279,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.41175930409229794,0.30830814953333446,0.2799325463743676,3,5
E14000662,Derby North,23.096751889711356,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.31024556456350605,0.5096639642815181,0.18009047115497592,3,5
E14000711,Gillingham and Rainham,23.00294566339952,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.40209279214326077,0.38387341920146534,0.21403378865527387,3,5
S14000010,Central Ayrshire,22.988177612508817,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.338823634296922,0.42700648583591505,0.23416987986716295,3,5
E14000546,Bassetlaw,22.9073226021376,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3848794706889372,0.40595937630130013,0.20916115300976265,3,5
E14000995,Thurrock,22.902058953820013,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.2607712846653316,0.6019024212634262,0.1373262940712422,3,5
E14000602,Bristol West,22.88061527267639,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.39223423234337285,0.3633539720852136,0.24441179557141357,3,5
E14000620,Carlisle,22.859102138341605,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3718319265801504,0.4585976992964315,0.16957037412341813,3,5
E14000650,Coventry North West,22.83219944590911,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3222664104741052,0.4775637874793333,0.2001698020465615,3,5
E14000930,Slough,22.82096490688225,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.1544153128518578,0.7725311383233909,0.07305354882475121,3,5
E14001058,Wyre Forest,22.784010227957076,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.354256547965762,0.42860668766227994,0.21713676437195803,3,5
E14001038,Weston-Super-Mare,22.771432841394024,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.45440078236130865,0.3301653627311522,0.2154338549075391,3,5
E14000651,Coventry South,22.76098718341347,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.333874376014455,0.5113006461887116,0.15482497779683338,3,5
W07000077,Islwyn,22.758714809768392,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.16957560408861272,0.7178570029894391,0.11256739292194823,3,5
E14001036,Westminster North,22.728048993003096,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.37508251067138015,0.41936690478635236,0.20555058454226746,3,5
E14000978,Streatham,22.67381623325326,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.10506714817740662,0.8556999371241556,0.03923291469843778,3,5
E14000768,Kensington,22.657456660531714,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4081034194281286,0.36069110666889753,0.23120547390297383,3,5
E14000690,Eltham,22.570794855676045,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.27388548378647387,0.584996594897585,0.14111792131594111,3,5
E14000903,Rother Valley,22.456883394211857,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.5121522899690925,0.2996527917151688,0.18819491831573876,3,5
E14000936,South Dorset,22.42124693849373,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3263093050672841,0.5130160483468397,0.16067464658587619,3,5
E14000585,Bournemouth West,22.413539044593865,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.27891848709925915,0.6202816954987684,0.10079981740197244,3,5
W07000050,Cardiff Central,22.398005638099274,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.2712017802574559,0.5758153302313695,0.15298288951117453,3,5
E14000790,Leyton and Wanstead,22.33791107418912,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.21581304630499168,0.6938976377952756,0.09028931589973271,3,5
E14000952,South West Norfolk,22.26289371556993,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.17247238742565846,0.7302783639835192,0.0972492485908223,3,5
E14000812,Meriden,22.230748854439156,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4898347934479187,0.23578363384188628,0.27438157271019503,3,5
E14000544,Basildon and Billericay,22.19717662779899,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.32623052316582396,0.5013311319781241,0.172438344856052,3,5
E14000805,Makerfield,22.19680448377695,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3925283251944643,0.3988978748866027,0.20857379991893302,3,5
E14000958,Southport,22.16715665477349,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3152016434209104,0.5394421018488486,0.1453562547302411,3,5
E14000643,Cleethorpes,22.11578047643269,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4586406408952187,0.3363852153272296,0.20497414377755171,3,5
S14000031,Glasgow North,21.927765696101535,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.5385254027261462,0.21524163568773233,0.24623296158612143,3,5
E14000688,Ellesmere Port and Neston,21.861171482112436,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.5020556501987508,0.220022714366837,0.2779216354344123,3,5
S14000042,Lanark and Hamilton East,21.850332739868236,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3982758794934764,0.41701280457609474,0.1847113159304288,3,5
E14000892,Redditch,21.807497683914733,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.43209808785756626,0.32566793264692323,0.24223397949551054,3,5
E14000715,Gravesham,21.76374323679855,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3766165758048981,0.42361533210521884,0.19976809208988303,3,5
E14000580,Bolton West,21.71368340487149,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.45079381496612714,0.3566530485597559,0.19255313647411698,3,5
E14000584,Bournemouth East,21.645607290039706,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.35413334336952634,0.4735703129410436,0.17229634368943,3,5
E14000938,South East Cornwall,21.579726860454826,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.21764666843642155,0.689242102468808,0.09311122909477038,3,5
S14000015,Dundee East,21.499073156071805,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.5485831976879381,0.24127163405640634,0.21014516825565557,3,5
E14000576,Bognor Regis and Littlehampton,21.470888324873098,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.25725295490755495,0.6149449775834599,0.12780206750898515,3,5
W07000044,Wrexham,21.46847575638035,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4479298245614035,0.3840140350877193,0.16805614035087718,3,5
E14000898,Rochester and Strood,21.340052873704227,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3190035138142848,0.5945531497270441,0.08644333645867106,3,5
E14000684,Eastbourne,21.29003707864159,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3190776171176434,0.5106805539329781,0.1702418289493786,3,5
E14001000,Torridge and West Devon,21.277464393887414,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.193660004508964,0.7636910771522951,0.04264891833874082,3,5
E14000863,Norwich North,21.196141391827535,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.440848994815892,0.32607706226480027,0.23307394291930775,3,5
E14000779,Leeds North East,21.175840529143567,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.5446946507695272,0.19712310293897298,0.2581822462914999,3,5
E14001024,Weaver Vale,21.144423093859398,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.5737796957220547,0.1815759924260772,0.24464431185186816,3,5
S14000009,"Caithness, Sutherland and Easter Ross",20.998417584365765,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.2614858502255043,0.6213345228064958,0.11717962696799987,3,5
E14000752,Hornsey and Wood Green,20.935533299280973,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.31405445758516365,0.5834505520411771,0.1024949903736592,3,5
E14000533,Amber Valley,20.9255008764385,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3286154449150236,0.5272458056157389,0.14413874946923755,3,5
E14000574,Blaydon,20.90151441277449,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3164243415746907,0.5706237470909468,0.11295191133436254,3,5
E14000848,North Norfolk,20.86585227635965,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.08984428512717475,0.8970272615187909,0.01312845335403443,3,5
E14000976,Stourbridge,20.75541109177373,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3678597953686358,0.4839653700768199,0.14817483455454433,3,5
E14000695,Erewash,20.71555837955198,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4421555210273402,0.4014179434674789,0.15642653550518096,3,5
W07000066,Carmarthen West and South Pembrokeshire,20.661378436253347,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.2718403207886907,0.646034198730637,0.08212548048067222,3,6
E14000707,Gainsborough,20.637184706504925,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.41906496784173247,0.4152487177399658,0.16568631441830173,3,6
E14000614,Calder Valley,20.631261790018844,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.366013690718526,0.5149262916710061,0.11906001761046782,3,6
W07000059,Clwyd West,20.616702225690283,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.39439244708058985,0.46411274963269306,0.1414948032867171,3,6
E14000592,Brent North,20.587868968101755,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.20662948511635768,0.7820543908765587,0.0113161240070836,3,6
S14000001,Aberdeen North,20.578823738033677,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3615243716291849,0.5078864353312302,0.13058919303958483,3,6
S14000012,"Cumbernauld, Kilsyth and Kirkintilloch East",20.5609086311921,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.37695108323420207,0.49291662160700767,0.13013229515879024,3,6
E14001052,Worcester,20.556707919227044,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4754697595384403,0.3489853984311711,0.17554484203038864,3,6
E14000924,Sherwood,20.520131406558594,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.32601341441952325,0.5407125677076204,0.13327401787285634,3,6
E14000618,Cannock Chase,20.45915396677319,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.36305353208550845,0.5358071495206527,0.10113931839383895,3,6
E14001025,Wellingborough,20.426000078978547,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.44587775876442454,0.40730990303189857,0.1468123382036769,3,6
E14000838,North Devon,20.403279736476403,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3637037418292244,0.5227546451181224,0.11354161305265326,3,6
W07000067,Carmarthen East and Dinefwr,20.384534846333136,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.19165435745937962,0.8083456425406204,0.0,3,6
E14000729,Harlow,20.353234821337157,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.25994675949626295,0.7400532405037371,0.0,3,6
E14000760,Ilford South,20.342244579950425,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.15756553565453713,0.8075412948028979,0.034893169542564884,3,6
W07000062,Clwyd South,20.269758063977186,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3064516129032258,0.6338102076889085,0.05973817940786567,3,6
W07000065,Preseli Pembrokeshire,20.19986061622019,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.22339864355689526,0.6812861090178347,0.09531524742527003,3,6
E14000610,Burton,20.197566253179488,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3991687248866443,0.4103199764072695,0.19051129870608619,3,6
E14000683,East Yorkshire,20.17823476986107,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.5226255545954972,0.3171655194508898,0.160208925953613,3,6
E14000674,Ealing Central and Acton,20.055090720832222,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3197919447343089,0.6167803204957086,0.06342773476998245,3,6
E14000823,Mitcham and Morden,20.04905691445494,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3231369020842705,0.6509971509971509,0.0258659469185785,3,6
E14000854,North Warwickshire,20.03444512026247,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.355887428364473,0.5565308165917467,0.08758175504378023,3,6
E14000554,Berwick-upon-Tweed,20.023018404506157,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.30567199371233955,0.654178674351585,0.04014933193607545,3,6
W07000075,Pontypridd,19.993637532867336,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4342662248131395,0.44401441668077696,0.12171935850608355,3,6
S14000013,Dumfries and Galloway,19.958589352305015,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3411710562098613,0.5611154111666632,0.09771353262347551,3,6
E14000822,Milton Keynes South,19.957873331930426,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.5276941273791987,0.30861554760574417,0.16369032501505706,3,6
E14001033,West Lancashire,19.879879840889387,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.48218675098169206,0.33576418991279516,0.18204905910551278,3,6
E14000648,Corby,19.817052704410564,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4639251947719528,0.40490969300420737,0.13116511222383978,3,6
