nation,lsoa,overall_local_score,income_score,employment_score,UK_IMD_S_score,original_decile,S_expanded_decile,UK_IMD_S_rank,UK_IMD_S_pop_decile,UK_IMD_S_pop_quintile
E,E01020744,35.211,16.7,20.4,37.60298667045019,2,2.0,7298.0,2,1
E,E01006862,35.459,23.1,16.6,37.6002265774571,2,2.0,7299.0,2,1
S,S01009874,37.60015562691444,23.0,19.0,37.60015562691444,2,2.0,7300.0,2,1
S,S01007896,37.595476942634654,19.0,16.0,37.595476942634654,2,2.0,7301.0,2,1
E,E01005619,36.649,18.6,16.3,37.59070428346412,2,2.0,7302.0,2,1
W,W01001454,33.1,20.0,15.0,37.58981995581331,3,2.0,7303.0,2,1
E,E01005817,37.639,19.7,13.600000000000001,37.588279117361374,2,2.0,7304.0,2,1
E,E01005504,37.221,19.5,14.6,37.58736495908056,2,2.0,7305.0,2,1
E,E01003205,36.269,24.099999999999998,14.299999999999999,37.58384240693206,2,2.0,7306.0,2,1
E,E01031142,35.484,21.7,17.2,37.579060598073056,2,2.0,7307.0,2,1
E,E01028011,35.208,20.9,18.2,37.57834752003054,2,2.0,7308.0,2,1
E,E01013510,35.409,22.6,16.900000000000002,37.57781226458934,2,2.0,7309.0,2,1
E,E01008477,35.008,23.5,17.299999999999997,37.575670256814405,2,2.0,7310.0,2,1
E,E01013259,34.491,24.5,17.9,37.573867321785094,2,2.0,7311.0,2,1
E,E01020770,34.291,22.0,19.6,37.572571740827726,2,2.0,7312.0,2,1
E,E01009754,35.994,22.8,15.5,37.56427778446199,2,2.0,7313.0,2,1
E,E01025291,36.28,20.4,16.1,37.56232152428896,2,2.0,7314.0,2,1
S,S01012857,37.559159239487045,23.0,19.0,37.559159239487045,2,2.0,7315.0,2,1
S,S01009177,37.5588480406978,21.0,18.0,37.5588480406978,2,2.0,7316.0,2,1
S,S01009890,37.55773823565906,22.0,18.0,37.55773823565906,2,2.0,7317.0,2,1
E,E01010531,35.375,24.4,16.0,37.55730419077355,2,2.0,7318.0,2,1
E,E01001078,36.004,23.7,15.0,37.556968633618894,2,2.0,7319.0,2,1
E,E01003245,35.294,26.700000000000003,15.0,37.55596323242739,2,2.0,7320.0,2,1
E,E01008063,35.516,16.3,19.8,37.55029177248904,2,2.0,7321.0,2,1
W,W01001804,34.4,25.0,12.0,37.548636665239286,2,2.0,7322.0,2,1
E,E01012653,36.5,18.6,16.5,37.54712235545011,2,2.0,7323.0,2,1
S,S01011197,37.54679242806482,24.0,17.0,37.54679242806482,2,2.0,7324.0,2,1
E,E01018854,35.177,23.599999999999998,16.8,37.545100620096434,2,2.0,7325.0,2,1
E,E01003514,36.673,19.8,15.5,37.541237480863266,2,2.0,7326.0,2,1
E,E01020884,34.642,22.7,18.4,37.54114336236977,2,2.0,7327.0,2,1
E,E01008894,37.129,19.8,14.499999999999998,37.53497909885655,2,2.0,7328.0,2,1
E,E01009887,34.121,23.3,19.2,37.534934503607104,2,2.0,7329.0,2,1
E,E01010630,36.135,21.4,15.8,37.525100398229576,2,2.0,7330.0,2,1
E,E01030262,36.037,22.0,15.7,37.52303241115628,2,2.0,7331.0,2,1
E,E01009455,34.203,22.1,19.6,37.522636926115794,2,2.0,7332.0,2,1
E,E01009592,36.988,21.3,14.000000000000002,37.520487856707014,2,2.0,7333.0,2,1
E,E01012194,35.351,23.7,16.3,37.51840932286076,2,2.0,7334.0,2,1
E,E01007397,35.416,18.7,18.7,37.51654079000744,2,2.0,7335.0,2,1
E,E01019777,34.251,24.8,18.099999999999998,37.514671495722766,2,2.0,7336.0,2,1
E,E01018539,35.741,17.5,18.6,37.51274903995965,2,2.0,7337.0,2,1
E,E01020599,33.548,20.3,21.9,37.51265793918012,2,2.0,7338.0,2,1
E,E01015741,38.008,18.9,13.0,37.51193112406767,2,2.0,7339.0,2,1
E,E01000051,36.941,23.400000000000002,13.0,37.50887168648752,2,2.0,7340.0,2,1
E,E01000724,36.128,23.1,14.899999999999999,37.507211397441715,2,2.0,7341.0,2,1
E,E01010619,36.802,22.6,13.700000000000001,37.50643622742227,2,2.0,7342.0,2,1
S,S01007415,37.501112108284936,24.0,15.0,37.501112108284936,2,2.0,7343.0,2,1
S,S01012779,37.50060932172177,24.0,14.0,37.50060932172177,2,2.0,7344.0,2,1
W,W01001021,32.8,21.0,15.0,37.49658272686946,3,2.0,7345.0,2,1
E,E01017707,35.913,21.0,16.400000000000002,37.495584050184966,2,2.0,7346.0,2,1
E,E01014691,36.529,17.599999999999998,16.8,37.494366005520206,2,2.0,7347.0,2,1
S,S01008715,37.492102108937225,21.0,16.0,37.492102108937225,2,2.0,7348.0,2,1
E,E01014281,37.033,23.5,12.7,37.4905682103006,2,2.0,7349.0,2,1
E,E01029304,35.928,19.900000000000002,16.900000000000002,37.48563697808657,2,2.0,7350.0,2,1
S,S01013202,37.48499359350255,14.0,18.0,37.48499359350255,2,2.0,7351.0,2,1
E,E01026753,33.98,23.799999999999997,19.1,37.481188836809565,2,2.0,7352.0,2,1
E,E01026170,35.029,21.5,18.0,37.47745413906482,2,2.0,7353.0,2,1
N,95GG25S2,26.32395390812304,11.9,29.8,37.47524974481273,3,2.0,7354.0,2,1
E,E01010983,36.679,19.0,15.7,37.47129239538855,2,2.0,7355.0,2,1
S,S01009335,37.47124149759801,22.0,16.0,37.47124149759801,2,2.0,7356.0,2,1
E,E01017051,35.612,24.099999999999998,15.4,37.470187836029666,2,2.0,7357.0,2,1
E,E01029827,36.03,22.5,15.299999999999999,37.46523735964664,2,2.0,7358.0,2,1
E,E01010717,37.382,20.5,13.4,37.4635315608248,2,2.0,7359.0,2,1
E,E01013624,35.507,24.7,15.299999999999999,37.46269017368114,2,2.0,7360.0,2,1
E,E01015654,37.866,20.599999999999998,12.3,37.46131954581622,2,2.0,7361.0,2,1
E,E01003187,35.754,26.0,14.099999999999998,37.46053609505033,2,2.0,7362.0,2,1
S,S01009147,37.46048783000146,22.0,19.0,37.46048783000146,2,2.0,7363.0,2,1
E,E01006838,34.672,23.7,17.599999999999998,37.459682646794704,2,2.0,7364.0,2,1
E,E01026154,36.185,21.4,15.5,37.45589491021491,2,2.0,7365.0,2,1
E,E01008780,33.765,22.8,20.0,37.455147285818896,2,2.0,7366.0,2,1
E,E01010242,34.523,22.7,18.4,37.44883888269111,2,2.0,7367.0,2,1
E,E01026700,36.744,18.6,15.7,37.448414967952466,2,2.0,7368.0,2,1
E,E01008921,35.266,21.9,17.2,37.44661291699789,2,2.0,7369.0,2,1
E,E01009054,35.267,21.5,17.4,37.44608533274685,2,2.0,7370.0,2,1
N,95AA03W1,26.920892833713005,14.3,25.0,37.44598729402421,3,2.0,7371.0,2,1
E,E01019515,35.613,21.0,16.900000000000002,37.44286515264325,2,2.0,7372.0,2,1
E,E01018797,34.715,22.400000000000002,18.099999999999998,37.434806355444195,2,2.0,7373.0,2,1
E,E01019265,35.035,17.5,19.900000000000002,37.43307933068918,2,2.0,7374.0,2,1
E,E01003111,35.303,25.4,15.299999999999999,37.43272164403885,2,2.0,7375.0,2,1
E,E01013504,36.867,22.900000000000002,13.200000000000001,37.43184504982551,2,2.0,7376.0,2,1
N,95VV16W1,27.64415028113024,17.6,22.5,37.43127490032044,3,2.0,7377.0,2,1
E,E01019842,35.851,21.099999999999998,16.3,37.42982030650176,2,2.0,7378.0,2,1
E,E01032161,34.937,23.200000000000003,17.2,37.42962966135712,2,2.0,7379.0,2,1
E,E01025285,35.684,21.8,16.3,37.42855148902848,2,2.0,7380.0,2,1
S,S01009619,37.42783253553649,22.0,20.0,37.42783253553649,2,2.0,7381.0,2,1
E,E01025269,37.15,20.3,13.900000000000002,37.426910159889346,2,2.0,7382.0,2,1
E,E01002604,35.261,25.3,15.4,37.4178159264903,2,2.0,7383.0,2,1
E,E01031010,35.676,20.200000000000003,17.1,37.41713313726673,2,2.0,7384.0,2,1
S,S01011640,37.41565178715218,28.0,14.0,37.41565178715218,2,2.0,7385.0,2,1
E,E01005937,35.834,20.5,16.6,37.41467907404068,2,2.0,7386.0,2,1
W,W01001678,31.6,23.0,16.0,37.41066480642033,3,2.0,7387.0,2,1
S,S01010917,37.407645930823534,24.0,21.0,37.407645930823534,2,2.0,7388.0,2,1
E,E01009088,35.678,21.7,16.3,37.40557352147322,2,2.0,7389.0,2,1
E,E01008936,34.584,21.0,19.0,37.40062506705015,2,2.0,7390.0,2,1
E,E01026818,35.372,25.1,15.2,37.39527455408587,2,2.0,7391.0,2,1
E,E01033392,35.207,18.9,18.7,37.39107412000042,2,2.0,7392.0,2,1
E,E01012525,36.737,19.1,15.299999999999999,37.390619916442816,2,2.0,7393.0,2,1
E,E01004272,35.145,27.400000000000002,14.499999999999998,37.38867496569431,2,2.0,7394.0,2,1
N,95MM03W1,27.543946402555537,16.9,19.6,37.388646614927595,3,2.0,7395.0,2,1
E,E01013667,34.935,21.8,17.8,37.38752064876868,2,2.0,7396.0,2,1
E,E01001318,36.013,24.7,14.000000000000002,37.38722630365975,2,2.0,7397.0,2,1
E,E01003267,35.121,21.4,17.599999999999998,37.38650644824573,2,2.0,7398.0,2,1
E,E01010045,35.679,20.599999999999998,16.8,37.384767098824405,2,2.0,7399.0,2,1
E,E01001753,35.92,23.9,14.6,37.38447527355243,2,2.0,7400.0,2,1
E,E01011379,34.401,20.9,19.400000000000002,37.38433905893847,2,2.0,7401.0,2,1
E,E01002830,35.373,21.5,17.0,37.384320952654676,2,2.0,7402.0,2,1
E,E01000433,35.521,22.400000000000002,16.2,37.376065088685316,2,2.0,7403.0,2,1
E,E01021091,35.458,20.1,17.5,37.37369875277897,2,2.0,7404.0,2,1
E,E01030289,35.596,20.1,17.2,37.37275203965271,2,2.0,7405.0,2,1
E,E01010010,34.54,22.8,18.099999999999998,37.37236031426978,2,2.0,7406.0,2,1
E,E01001868,35.865,22.1,15.6,37.37194519886257,2,2.0,7407.0,2,1
W,W01000920,32.8,20.0,15.0,37.37181821587505,3,2.0,7408.0,2,1
S,S01009907,37.36958975544606,21.0,17.0,37.36958975544606,2,2.0,7409.0,2,1
E,E01026821,35.399,24.2,15.5,37.359290828539535,2,2.0,7410.0,2,1
N,95XX20S1,27.274475112318733,16.4,23.9,37.358049428619275,3,2.0,7411.0,2,1
E,E01008897,36.083,20.3,16.0,37.355194694230775,2,2.0,7412.0,2,1
E,E01029843,35.463,23.5,15.7,37.35265844123596,2,2.0,7413.0,2,1
E,E01004394,36.022,21.9,15.299999999999999,37.34908825541605,2,2.0,7414.0,2,1
E,E01001485,37.13,23.1,12.3,37.34852697843435,2,2.0,7415.0,2,1
N,95GG06S2,26.24121852602245,11.7,26.4,37.34800192875837,4,2.0,7416.0,2,1
W,W01000907,30.6,24.0,17.0,37.345316868268945,3,2.0,7417.0,2,1
E,E01007391,34.41,22.2,18.6,37.341561198067204,2,2.0,7418.0,2,1
W,W01001402,31.5,23.0,16.0,37.337997559774244,3,2.0,7419.0,2,1
E,E01000025,36.702,21.9,13.8,37.336598010820154,2,2.0,7420.0,2,1
E,E01032389,36.054,19.3,16.5,37.32944219486467,2,2.0,7421.0,2,1
E,E01026805,36.469,19.7,15.4,37.32868097552986,2,2.0,7422.0,2,1
E,E01006311,35.342,21.099999999999998,17.1,37.32297570143769,2,2.0,7423.0,2,1
E,E01007020,34.316,21.3,19.2,37.31971053988694,2,2.0,7424.0,2,1
S,S01010445,37.3195819140536,23.0,17.0,37.3195819140536,2,2.0,7425.0,2,1
S,S01007456,37.31891526005443,23.0,17.0,37.31891526005443,2,2.0,7426.0,2,1
S,S01012831,37.31781742718268,24.0,17.0,37.31781742718268,2,2.0,7427.0,2,1
E,E01010038,35.551,24.099999999999998,15.1,37.314883211508004,2,2.0,7428.0,2,1
E,E01001716,37.112,21.6,13.0,37.311679613605286,2,2.0,7429.0,2,1
E,E01001218,36.313,24.0,13.5,37.31167747996607,2,2.0,7430.0,2,1
E,E01002151,34.105,23.9,18.3,37.30850092980975,2,2.0,7431.0,2,1
S,S01007878,37.30746805526004,19.0,18.0,37.30746805526004,2,2.0,7432.0,2,1
W,W01001642,33.5,24.0,13.0,37.30642695174517,2,2.0,7433.0,2,1
E,E01001550,36.024,24.8,13.700000000000001,37.30609372785966,2,2.0,7434.0,2,1
E,E01027837,34.706,23.5,17.2,37.30542225780449,2,2.0,7435.0,2,1
E,E01005111,35.758,20.8,16.3,37.3027113116016,2,2.0,7436.0,2,1
E,E01033182,37.154,19.400000000000002,14.000000000000002,37.301093484166024,2,2.0,7437.0,2,1
E,E01015716,36.498,20.200000000000003,15.0,37.298809968292765,2,2.0,7438.0,2,1
E,E01021975,35.285,21.6,16.900000000000002,37.29838984366353,2,2.0,7439.0,2,1
E,E01003601,37.186,20.4,13.4,37.29317669294229,2,2.0,7440.0,2,1
E,E01004574,34.899,27.700000000000003,14.6,37.288828837974,2,2.0,7441.0,2,1
E,E01015733,35.146,23.7,16.1,37.287404815528184,2,2.0,7442.0,2,1
S,S01011461,37.27940018907304,24.0,15.0,37.27940018907304,2,2.0,7443.0,2,1
N,95LL13S1,26.828272591584454,14.6,23.6,37.27728327030045,3,2.0,7444.0,2,1
E,E01011020,35.352,24.9,15.0,37.27112068724528,2,2.0,7445.0,2,1
S,S01010923,37.2673246985752,23.0,16.0,37.2673246985752,2,2.0,7446.0,2,1
S,S01010965,37.26703660868272,25.0,15.0,37.26703660868272,2,2.0,7447.0,2,1
W,W01001577,31.4,23.0,16.0,37.26533031312815,3,2.0,7448.0,2,1
S,S01011389,37.26174045276706,23.0,15.0,37.26174045276706,2,2.0,7449.0,2,1
W,W01001287,32.7,24.0,14.0,37.26164899589155,3,2.0,7450.0,2,1
S,S01013453,37.25963973894642,22.0,16.0,37.25963973894642,2,2.0,7451.0,2,1
E,E01012697,35.849,18.4,17.2,37.25748869445663,2,2.0,7452.0,2,1
S,S01012609,37.25714024793279,22.0,15.0,37.25714024793279,2,2.0,7453.0,2,1
E,E01003253,35.924,22.0,15.2,37.25540046746032,2,2.0,7454.0,2,1
N,95JJ16W1,27.02528071142567,16.2,26.7,37.253097279875824,3,2.0,7455.0,2,1
S,S01010439,37.249989012362114,26.0,17.0,37.249989012362114,2,2.0,7456.0,2,1
E,E01001012,37.546,20.599999999999998,12.4,37.24910211322846,2,2.0,7457.0,2,1
E,E01025205,36.542,19.3,15.2,37.240016302707026,2,2.0,7458.0,2,1
E,E01005588,35.244,18.9,18.2,37.23979236077335,2,2.0,7459.0,2,1
W,W01001862,35.4,21.0,11.0,37.23969107040744,2,2.0,7460.0,2,1
S,S01010386,37.23695342856147,24.0,15.0,37.23695342856147,2,2.0,7461.0,2,1
E,E01011961,33.731,24.5,18.6,37.23633378043054,2,2.0,7462.0,2,1
E,E01020694,34.041,22.400000000000002,19.0,37.23597284174357,2,2.0,7463.0,2,1
E,E01001439,35.255,25.1,15.0,37.232528821641715,2,2.0,7464.0,2,1
E,E01014578,36.224,20.0,15.5,37.22961051570601,2,2.0,7465.0,2,1
E,E01019688,35.613,21.6,16.0,37.22884226518925,2,2.0,7466.0,2,1
E,E01009740,36.625,22.0,13.600000000000001,37.22320295441085,2,2.0,7467.0,2,1
E,E01004972,33.846,25.7,17.7,37.22145646212828,2,2.0,7468.0,2,1
E,E01013872,35.823,24.2,14.2,37.22022219100849,2,2.0,7469.0,2,1
E,E01007872,36.949,21.2,13.3,37.219938788614115,2,2.0,7470.0,2,1
E,E01015735,37.416,20.4,12.7,37.219606249173424,2,2.0,7471.0,2,1
E,E01009831,34.102,22.2,18.9,37.2106443687954,2,2.0,7472.0,2,1
E,E01005354,35.423,27.200000000000003,13.5,37.20769977776487,2,2.0,7473.0,2,1
E,E01024646,35.616,19.7,16.900000000000002,37.20698067403831,2,2.0,7474.0,2,1
E,E01015599,38.373,20.4,10.6,37.20599824622147,2,2.0,7475.0,2,1
E,E01016978,35.007,20.5,17.8,37.20515725501942,2,2.0,7476.0,2,1
E,E01032241,35.483,22.8,15.6,37.20390778365052,2,2.0,7477.0,2,1
E,E01002092,35.887,26.0,13.100000000000001,37.20373698248729,2,2.0,7478.0,2,1
E,E01000951,34.249,28.999999999999996,15.1,37.202837658965855,2,2.0,7479.0,2,1
E,E01006813,34.467,21.0,18.7,37.20188304032676,2,2.0,7480.0,2,1
S,S01011616,37.19969184384449,23.0,17.0,37.19969184384449,2,2.0,7481.0,2,1
S,S01013304,37.197737740028366,23.0,15.0,37.197737740028366,2,2.0,7482.0,2,1
E,E01005528,35.236,18.7,18.2,37.196939097248695,2,2.0,7483.0,2,1
E,E01029727,34.288,22.7,18.2,37.19456433846475,2,2.0,7484.0,2,1
E,E01009058,36.139,23.7,13.700000000000001,37.19373197401112,2,2.0,7485.0,2,1
E,E01008338,35.02,22.900000000000002,16.5,37.187064156279284,2,2.0,7486.0,2,1
S,S01007711,37.18664505617194,21.0,14.0,37.18664505617194,2,2.0,7487.0,2,1
S,S01009538,37.18598230472903,22.0,18.0,37.18598230472903,2,2.0,7488.0,2,1
E,E01012275,33.671,22.5,19.6,37.183277445905404,2,2.0,7489.0,2,1
E,E01009782,35.855,20.1,16.1,37.17769078776431,2,2.0,7490.0,2,1
N,95GG34S1,27.00114449653601,16.4,25.9,37.17650350637202,3,2.0,7491.0,2,1
E,E01004255,34.736,25.8,15.6,37.17420267029003,2,2.0,7492.0,2,1
E,E01004872,35.848,20.1,16.1,37.1722611124891,2,2.0,7493.0,2,1
E,E01021270,35.941,25.2,13.3,37.171023956042625,2,2.0,7494.0,2,1
E,E01015248,34.764,23.3,16.8,37.16977789832931,2,2.0,7495.0,2,1
E,E01012689,36.249,17.4,16.6,37.16853848560021,2,2.0,7496.0,2,1
W,W01000633,30.7,22.0,17.0,37.16845509292621,3,2.0,7497.0,2,1
E,E01020751,34.438,17.4,20.5,37.16765940200179,2,2.0,7498.0,2,1
N,95NN14S2,26.842902547415022,15.2,22.9,37.16763159945441,3,2.0,7499.0,2,1
E,E01025366,34.905,21.7,17.299999999999997,37.16594518030235,2,2.0,7500.0,2,1
E,E01006744,36.651,19.6,14.6,37.16355821827526,2,2.0,7501.0,2,1
W,W01000922,31.6,21.0,16.0,37.16113578443151,3,2.0,7502.0,2,1
E,E01004895,34.501,21.4,18.3,37.157566412395475,2,2.0,7503.0,2,1
S,S01008557,37.15611924963971,20.0,15.0,37.15611924963971,2,2.0,7504.0,2,1
S,S01009509,37.15521054757089,23.0,18.0,37.15521054757089,2,2.0,7505.0,2,1
N,95TT10W1,27.011679947244406,16.2,23.4,37.15340684336603,3,2.0,7506.0,2,1
E,E01010074,35.835,22.8,14.7,37.15297623469126,2,2.0,7507.0,2,1
S,S01013036,37.14950181838597,21.0,15.0,37.14950181838597,2,2.0,7508.0,2,1
E,E01001054,34.919,23.9,16.1,37.1479761233849,2,2.0,7509.0,2,1
E,E01000076,36.246,20.8,14.799999999999999,37.14129283088551,2,2.0,7510.0,2,1
E,E01003336,34.034,27.6,16.1,37.13949656154844,2,2.0,7511.0,2,1
E,E01001631,34.131,26.400000000000002,16.5,37.13883400250401,2,2.0,7512.0,2,1
E,E01019299,35.272,19.8,17.4,37.138456349228875,2,2.0,7513.0,2,1
E,E01002615,35.997,22.400000000000002,14.499999999999998,37.13334600465328,2,2.0,7514.0,2,1
E,E01021354,35.913,20.200000000000003,15.8,37.1330146030978,2,2.0,7515.0,2,1
E,E01026142,34.621,23.7,16.8,37.13215322984156,2,2.0,7516.0,2,1
E,E01033702,35.791,26.8,12.7,37.13187936872223,2,2.0,7517.0,2,1
E,E01000743,34.812,22.3,17.1,37.13175923843212,2,2.0,7518.0,2,1
E,E01020139,35.557,18.9,17.2,37.12261346957296,2,2.0,7519.0,2,1
E,E01008185,34.371,23.3,17.5,37.116914474975296,2,2.0,7520.0,2,1
S,S01009849,37.11611771614381,26.0,15.0,37.11611771614381,2,2.0,7521.0,2,1
E,E01022164,34.926,22.5,16.7,37.112848121864594,2,2.0,7522.0,2,1
S,S01008226,37.10977165853728,26.0,17.0,37.10977165853728,2,2.0,7523.0,2,1
E,E01001433,36.086,23.0,13.900000000000002,37.0963464428218,2,2.0,7524.0,2,1
E,E01016140,36.751,18.8,14.6,37.0945333265093,2,2.0,7525.0,2,1
E,E01030985,34.717,22.1,17.299999999999997,37.09341545647395,2,2.0,7526.0,2,1
E,E01012313,33.925,22.7,18.7,37.09297836344611,2,2.0,7527.0,2,1
S,S01008785,37.09027343890546,22.0,17.0,37.09027343890546,2,2.0,7528.0,2,1
S,S01008701,37.08023746099853,23.0,15.0,37.08023746099853,2,2.0,7529.0,2,1
E,E01010714,37.77,19.7,11.899999999999999,37.077954609050906,2,2.0,7530.0,2,1
S,S01013031,37.07776880848227,19.0,16.0,37.07776880848227,2,2.0,7531.0,2,1
E,E01020892,34.089,22.3,18.5,37.07489946920106,2,2.0,7532.0,2,1
S,S01007699,37.07249869443371,19.0,18.0,37.07249869443371,2,2.0,7533.0,2,1
E,E01020869,34.976,20.3,17.599999999999998,37.07247104131779,2,2.0,7534.0,2,1
E,E01001128,34.857,25.7,15.1,37.06975305418904,2,2.0,7535.0,2,1
E,E01005421,35.984,21.9,14.6,37.06763881539611,2,2.0,7536.0,2,1
S,S01011436,37.06658947906066,24.0,17.0,37.06658947906066,2,2.0,7537.0,2,1
S,S01011670,37.06107305464737,24.0,15.0,37.06107305464737,2,2.0,7538.0,2,1
E,E01018836,34.967,23.200000000000003,16.1,37.05694046117955,2,2.0,7539.0,2,1
E,E01015963,33.539,24.7,18.4,37.05206087610491,2,2.0,7540.0,2,1
E,E01007895,34.649,19.8,18.5,37.0511744868061,2,2.0,7541.0,2,1
E,E01000907,33.796,23.599999999999998,18.4,37.0498439635536,2,2.0,7542.0,2,1
E,E01025237,35.24,22.2,16.0,37.04946190086885,2,2.0,7543.0,2,1
E,E01003501,36.283,21.5,14.099999999999998,37.0462862043354,2,2.0,7544.0,2,1
S,S01010320,37.04607939587665,21.0,16.0,37.04607939587665,2,2.0,7545.0,2,1
E,E01009955,35.883,22.6,14.399999999999999,37.0455714905307,2,2.0,7546.0,2,1
E,E01002709,35.167,26.8,13.8,37.043821838403,2,2.0,7547.0,2,1
E,E01010409,34.442,22.400000000000002,17.599999999999998,37.043067548314745,2,2.0,7548.0,2,1
S,S01011038,37.04219078853981,22.0,17.0,37.04219078853981,2,2.0,7549.0,2,1
N,95VV17S1,27.272668051095604,17.9,21.8,37.041603874588844,3,2.0,7550.0,2,1
E,E01020922,33.573,24.099999999999998,18.6,37.04048241208404,2,2.0,7551.0,2,1
E,E01004223,35.516,24.099999999999998,14.399999999999999,37.03576077517744,2,2.0,7552.0,2,1
E,E01028259,35.55,20.599999999999998,16.1,37.03273188022666,2,2.0,7553.0,2,1
E,E01012431,36.719,17.599999999999998,15.1,37.029805903100836,2,2.0,7554.0,2,1
E,E01027443,33.642,20.4,20.3,37.02795397315637,2,2.0,7555.0,2,1
E,E01032579,36.046,21.8,14.399999999999999,37.02541367624166,2,2.0,7556.0,2,1
S,S01010902,37.02234810294601,21.0,17.0,37.02234810294601,2,2.0,7557.0,2,1
N,95YY17W1,26.935898368217007,16.0,19.4,37.01613410676384,3,2.0,7558.0,2,1
S,S01012876,37.015046067894936,24.0,16.0,37.015046067894936,2,2.0,7559.0,2,1
E,E01002051,36.525,20.1,14.2,37.01345868708696,2,2.0,7560.0,2,1
E,E01013829,34.839,23.3,16.2,37.01197522488846,2,2.0,7561.0,2,1
S,S01013353,37.01040189593896,26.0,16.0,37.01040189593896,2,2.0,7562.0,2,1
E,E01011274,35.522,20.4,16.2,37.01036155305204,2,2.0,7563.0,2,1
E,E01004306,36.699,21.7,13.0,37.00965273254409,2,2.0,7564.0,2,1
E,E01020877,33.522,20.599999999999998,20.4,37.007518040213434,2,2.0,7565.0,2,1
E,E01027551,34.301,22.2,17.9,37.00503933739864,2,2.0,7566.0,2,1
E,E01015615,34.768,21.4,17.299999999999997,37.004706797957965,2,2.0,7567.0,2,1
S,S01008200,37.00451384974095,22.0,17.0,37.00451384974095,2,2.0,7568.0,2,1
E,E01010815,37.327,19.2,12.9,37.00267687282915,2,2.0,7569.0,2,1
E,E01004008,34.841,24.6,15.5,36.999763983021204,2,2.0,7570.0,2,1
E,E01027493,34.445,22.5,17.4,36.99172592362218,2,2.0,7571.0,2,1
E,E01001021,35.481,23.799999999999997,14.499999999999998,36.98963681255112,2,2.0,7572.0,2,1
S,S01013335,36.98538844789634,24.0,14.0,36.98538844789634,2,2.0,7573.0,2,1
E,E01022290,35.64,22.900000000000002,14.6,36.984048660778974,2,2.0,7574.0,2,1
S,S01007120,36.98148693257944,21.0,17.0,36.98148693257944,2,2.0,7575.0,2,1
S,S01012549,36.9809699616697,22.0,17.0,36.9809699616697,2,2.0,7576.0,2,1
E,E01000034,35.895,21.6,14.7,36.97962878636098,2,2.0,7577.0,2,1
E,E01028282,35.42,18.5,17.299999999999997,36.979047421331316,2,2.0,7578.0,2,1
E,E01017946,36.991,19.3,13.5,36.976354185470605,2,2.0,7579.0,2,1
S,S01010158,36.97495031696479,23.0,17.0,36.97495031696479,2,2.0,7580.0,2,1
E,E01004301,35.818,26.8,12.2,36.97284093053055,2,2.0,7581.0,2,1
E,E01026975,35.418,21.2,15.9,36.96829489039453,2,2.0,7582.0,2,1
N,95YY14S1,26.556525656038247,15.1,24.0,36.96813322863279,3,2.0,7583.0,2,1
N,95SS14S1,25.716628515300343,11.6,28.4,36.96780082989196,4,2.0,7584.0,2,1
E,E01017109,37.42,18.6,12.9,36.964870226140945,2,2.0,7585.0,2,1
E,E01011840,36.215,18.2,15.7,36.96479081001956,2,2.0,7586.0,2,1
E,E01019469,35.382,22.900000000000002,15.1,36.96390781488855,2,2.0,7587.0,2,1
E,E01031074,36.186,18.9,15.4,36.96257527942001,2,2.0,7588.0,2,1
S,S01011298,36.96207328058908,29.0,14.0,36.96207328058908,2,2.0,7589.0,2,1
E,E01006398,34.887,17.9,18.7,36.95962079136859,2,2.0,7590.0,2,1
E,E01004772,34.074,23.3,17.7,36.95853369828532,2,2.0,7591.0,2,1
E,E01028067,34.936,20.8,17.1,36.953082654945774,2,2.0,7592.0,2,1
E,E01001045,35.775,19.8,15.8,36.95267659268047,2,2.0,7593.0,2,1
E,E01014230,36.366,17.1,15.9,36.95234568900199,2,2.0,7594.0,2,1
E,E01021488,33.924,23.7,17.8,36.9514756488016,2,2.0,7595.0,2,1
E,E01006510,37.409,17.0,13.700000000000001,36.951124870689824,2,2.0,7596.0,2,1
W,W01001154,30.4,22.0,17.0,36.95045335298795,3,2.0,7597.0,2,1
E,E01024315,35.633,19.6,16.2,36.94986900814713,2,2.0,7598.0,2,1
E,E01019579,35.002,20.5,17.1,36.94930485558263,2,2.0,7599.0,2,1
E,E01006855,32.87,19.3,22.3,36.94750068073273,3,2.0,7600.0,2,1
W,W01001312,31.3,21.0,16.0,36.94313404449325,3,2.0,7601.0,2,1
E,E01001719,35.72,23.3,14.099999999999998,36.9394164618056,2,2.0,7602.0,2,1
S,S01006654,36.93935047979452,20.0,17.0,36.93935047979452,2,2.0,7603.0,2,1
E,E01005566,35.913,20.3,15.2,36.93536079759899,2,2.0,7604.0,2,1
E,E01025069,36.543,18.4,14.799999999999999,36.93189115189825,2,2.0,7605.0,2,1
S,S01009984,36.92042290987441,27.0,14.0,36.92042290987441,2,2.0,7606.0,2,1
E,E01032265,36.497,19.900000000000002,14.099999999999998,36.91909577135392,2,2.0,7607.0,2,1
S,S01008010,36.91673271145372,19.0,19.0,36.91673271145372,2,2.0,7608.0,2,1
E,E01017116,37.327,20.3,12.1,36.91627008053678,2,2.0,7609.0,2,1
E,E01006452,35.897,22.8,13.900000000000002,36.91309729003803,2,2.0,7610.0,2,1
E,E01006496,35.493,19.400000000000002,16.5,36.912616465127506,2,2.0,7611.0,2,1
